year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1931-32,20,2,12,0,0,IHL,29,Pittsburgh Yellowjackets,2
1932-33,21,11,32,11,0,AHA,39,St. Paul/Tulsa,22
1933-34,22,24,21,10,0,IHL,40,Cleveland Falcons,34
1935-36,24,11,22,12,0,IHL,33,London Tecumsehs,23
1936-37,25,13,34,17,0,IAHL,47,2 Teams,30
1936-37,25,1,8,4,0,IAHL,11,Buffalo Bisons,5
1936-37,25,12,26,13,0,IAHL,36,Syracuse Stars,25
1937-38,26,19,13,17,0,IAHL,48,Syracuse Stars,36
1938-39,27,20,28,30,0,IAHL,53,Syracuse Stars,50
1939-40,28,31,12,32,0,IAHL,55,Syracuse Stars,63
1940-41,29,25,27,19,0,AHL,52,Cleveland Barons,44
1941-42,30,14,7,32,0,AHL,54,Cleveland Barons,46
1942-43,31,26,14,40,0,AHL,56,Cleveland Barons,66
1943-44,32,9,0,9,0,AHL,19,Cleveland Barons,18
