year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1932-33,21,1,10,0,0,AHA,4,St. Paul/Tulsa,1
1935-36,24,0,0,0,0,IHL,2,London Tecumsehs,0
1936-37,25,1,2,3,0,IAHL,9,Syracuse Stars,4
1937-38,26,4,0,3,0,IAHL,8,Syracuse Stars,7
1938-39,27,0,2,1,0,IAHL,3,Syracuse Stars,1
1940-41,29,0,4,4,0,AHL,9,Cleveland Barons,4
1941-42,30,1,0,1,0,AHL,5,Cleveland Barons,2
1942-43,31,1,2,2,0,AHL,3,Cleveland Barons,3
1943-44,32,0,0,6,0,AHL,11,Cleveland Barons,6
