pim,team,assists,plus_minus,points,league,games_played,year,age,goals
11,Oshawa Generals,7,0,14,OHL,17,1989-90,18,7
0,Oshawa Generals,5,0,6,M-Cup,4,1989-90,18,1
9,Oshawa Generals,16,0,23,OHL,16,1990-91,19,7
4,Kansas City Blades,7,0,11,IHL,12,1991-92,20,4
2,Kansas City Blades,5,0,12,IHL,12,1992-93,21,7
0,San Francisco Spiders,0,0,2,IHL,4,1995-96,24,2
0,Kansas City Blades,0,0,1,IHL,3,1996-97,25,1
2,Kansas City Blades,9,0,11,IHL,11,1997-98,26,2
2,Kansas City Blades,2,0,2,IHL,3,1998-99,27,0
8,Sheffield Steelers,6,0,6,Britain,7,1999-00,28,0
