pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Team Ontario,0,0,1,CWG,2,2010-11,15,1
0,Cumberland Grads,0,0,1,CHL T1,2,2010-11,15,1
42,Sudbury Wolves,19,-7,27,OHL,64,2011-12,16,8
2,Canada Ontario U17,3,0,4,WHC-17,6,2011-12,16,1
4,Canada U18,5,6,8,WJC-18,7,2012-13,17,3
44,Sudbury Wolves,27,-1,48,OHL,66,2012-13,17,21
4,Sudbury Wolves,1,0,2,JCWC,5,2012-13,17,1
59,Sudbury Wolves,44,20,89,OHL,65,2013-14,18,45
45,Sudbury Wolves,2,2,4,JCWC,4,2013-14,18,2
0,OHL All-Stars,1,1,1,Jr Super Ser,1,2013-14,18,0
8,Sudbury Wolves,5,-7,11,OHL,12,2014-15,19,6
0,OHL All-Stars,0,-2,0,Jr Super Ser,1,2014-15,19,0
18,Erie Otters,27,16,53,OHL,41,2014-15,19,26
30,Rochester Americans,15,-3,28,AHL,62,2015-16,20,13
34,Rochester Americans,16,3,41,AHL,59,2016-17,21,25
