average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,2,0,0,NHL,19,0,0,0,0,0,0,0,0,1950-51,MTL,1,1,[],0,,2
,5,0,0,NHL,21,0,0,0,0,0,0,0,0,1952-53,MTL,5,0,[],0,,3
,34,0,0,NHL,22,0,22,0,0,0,0,0,0,1953-54,MTL,13,21,[],0,,44
,73,0,0,NHL,23,0,58,0,0,0,0,0,0,1954-55,MTL,37,36,"[{'link': '/awards/nhl_all_star.html#1955', 'name': None}, {'link': '/awards/voting-1955.html#byng', 'name': 'Byng-4'}, {'link': '/awards/voting-1955.html#hart', 'name': 'Hart-4'}]",0,,70
,0,0,0,NHL,24,0,143,0,0,0,0,0,0,1955-56,MTL,0,41,"[{'link': '/awards/nhl_all_star.html#1956', 'name': None}, {'link': '/awards/hart.html#1956', 'name': None}, {'link': '/awards/ross.html#1956', 'name': None}]",0,,70
,84,0,0,NHL,25,0,105,0,0,0,0,0,0,1956-57,MTL,33,51,"[{'link': '/awards/nhl_all_star.html#1957', 'name': None}, {'link': '/awards/voting-1957.html#hart', 'name': 'Hart-2'}]",0,,69
,59,0,0,NHL,26,0,93,0,0,0,0,0,0,1957-58,MTL,27,32,"[{'link': '/awards/nhl_all_star.html#1958', 'name': None}]",0,,55
,91,0,0,NHL,27,0,67,0,0,0,0,0,0,1958-59,MTL,0,46,"[{'link': '/awards/nhl_all_star.html#1959', 'name': None}, {'link': '/awards/voting-1959.html#hart', 'name': 'Hart-3'}]",0,,64
,74,0,0,NHL,28,0,57,0,0,0,0,0,0,1959-60,MTL,34,40,"[{'link': '/awards/nhl_all_star.html#1960', 'name': None}, {'link': '/awards/voting-1960.html#hart', 'name': 'Hart-4'}]",0,,60
,90,0,0,NHL,29,0,57,0,0,0,0,0,0,1960-61,MTL,32,0,"[{'link': '/awards/nhl_all_star.html#1961', 'name': None}]",0,,69
,41,0,0,NHL,30,0,36,0,0,0,0,0,0,1961-62,MTL,18,23,[],0,,43
,67,0,0,NHL,31,0,68,0,0,0,0,0,0,1962-63,MTL,18,49,[],0,,69
,78,2,0,NHL,32,0,42,0,0,15,13,0,0,1963-64,MTL,28,50,"[{'link': '/awards/nhl_all_star.html#1964', 'name': None}, {'link': '/awards/hart.html#1964', 'name': None}]",0,,68
,43,1,0,NHL,33,0,76,0,0,11,9,0,0,1964-65,MTL,20,23,"[{'link': '/awards/smythe.html#1965', 'name': None}]",0,,58
,77,7,0,NHL,34,0,50,0,0,16,13,0,0,1965-66,MTL,29,0,"[{'link': '/awards/nhl_all_star.html#1966', 'name': None}, {'link': '/awards/voting-1966.html#hart', 'name': 'Hart-2'}]",0,,67
,38,0,0,NHL,35,0,22,0,0,10,2,0,0,1966-67,MTL,12,26,[],0,,53
,68,3,0,NHL,36,24,28,27,206,22,9,0,13,1967-68,MTL,31,37,"[{'link': '/awards/voting-1968.html#hart', 'name': 'Hart-2'}]",15.0,,59
,82,5,0,NHL,37,36,55,15,235,26,7,0,13,1968-69,MTL,33,49,"[{'link': '/awards/nhl_all_star.html#1969', 'name': None}, {'link': '/awards/voting-1969.html#hart', 'name': 'Hart-2'}]",14.0,,69
,49,1,0,NHL,38,12,10,1,169,16,3,0,18,1969-70,MTL,19,30,[],11.2,,63
,76,4,0,NHL,39,34,40,24,172,18,7,0,17,1970-71,MTL,25,51,"[{'link': '/awards/voting-1971.html#hart', 'name': 'Hart-14'}]",14.5,,70
