pim,team,assists,plus_minus,points,league,games_played,year,age,goals
34,U. of Massachusetts,21,0,31,H-East,36,2002-03,20,10
34,U. of Massachusetts,13,0,20,H-East,18,2004-05,22,7
30,U. of Massachusetts,13,0,20,H-East,36,2005-06,23,7
32,U. of Massachusetts,10,0,20,H-East,38,2006-07,24,10
8,Chicago Wolves,1,1,2,AHL,14,2007-08,25,1
28,Gwinnett Gladiators,14,-4,28,ECHL,37,2007-08,25,14
32,Chicago Wolves,18,20,31,AHL,66,2008-09,26,13
18,Chicago Wolves,29,20,45,AHL,63,2009-10,27,16
49,Albany Devils,32,-3,55,AHL,76,2010-11,28,23
30,Albany Devils,21,-8,31,AHL,56,2011-12,29,10
42,Albany Devils,30,2,43,AHL,67,2012-13,30,13
