assists,year,games_played,points,goals,team,age,pim,plus_minus,league
2,2002-03,7,4,2,Portland Winter Hawks,16,10,1,WHL
2,2003-04,5,2,0,Portland Winter Hawks,17,6,0,WHL
5,2004-05,7,9,4,Portland Winter Hawks,18,8,2,WHL
10,2005-06,12,15,5,Portland Winter Hawks,19,24,5,WHL
5,2005-06,11,10,5,Hartford Wolf Pack,19,14,8,AHL
3,2006-07,7,4,1,Hartford Wolf Pack,20,12,3,AHL
