assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
26,2,20,25,19:07,3.2,1.2,13,1491,11,C,4.4,15,BUF,/players/e/ennisty01.html,0,37,6,-19,Tyler Ennis,10.8,2015,46,1,78,185
28,2,13,31,17:41,2.2,1.3,10,1362,8,LW,3.6,20,BUF,/players/m/moulsma01.html,0,4,3,-11,Matt Moulson,8.3,2015,41,0,77,156
22,2,13,36,18:03,1.9,1.1,9,1246,6,RW,3.0,16,BUF,/players/g/giontbr01.html,0,18,3,-13,Brian Gionta,8.5,2015,35,1,69,153
15,1,15,21,19:05,1.8,0.8,11,1164,3,C,2.6,12,BUF,/players/g/girgeze01.html,0,25,1,-16,Zemgus Girgensons,13.0,2015,30,3,61,115
14,0,11,27,16:00,1.3,0.0,6,976,5,RW,1.3,9,BUF,/players/s/stewach02.html,0,63,5,-30,Chris Stewart,9.5,2015,25,0,61,116
15,1,9,29,15:59,1.5,0.3,7,799,3,RW,1.7,11,BUF,/players/s/staffdr01.html,1,39,2,-18,Drew Stafford,9.9,2015,24,0,50,91
12,0,8,23,16:14,0.5,1.0,8,925,1,LW,1.6,10,BUF,/players/f/foligma01.html,1,50,0,-5,Marcus Foligno,12.1,2015,20,0,57,66
12,0,8,20,20:37,1.1,1.5,4,1608,5,D,2.6,7,BUF,/players/r/ristora01.html,0,26,4,-32,Rasmus Ristolainen,6.6,2015,20,0,78,121
12,0,5,26,15:53,0.1,1.0,5,858,1,C,1.1,9,BUF,/players/f/flynnbr01.html,2,8,0,-3,Brian Flynn,6.8,2015,17,0,54,73
10,0,6,22,14:31,0.9,0.7,5,566,3,LW,1.6,7,BUF,/players/l/larssjo02.html,0,12,1,0,Johan Larsson,12.0,2015,16,0,39,50
10,1,5,23,11:52,-0.5,0.3,5,973,0,LW,-0.2,9,BUF,/players/d/deslani01.html,1,71,0,-24,Nicolas Deslauriers,6.6,2015,15,0,82,76
12,1,3,19,17:42,0.7,1.9,1,1062,3,D,2.6,9,BUF,/players/z/zadorni01.html,0,51,2,-10,Nikita Zadorov,5.8,2015,15,0,60,52
7,1,7,29,17:54,1.0,1.7,6,1074,0,D,2.7,7,BUF,/players/m/meszaan01.html,0,36,1,-13,Andrej Meszaros,10.4,2015,14,0,60,67
7,0,6,24,12:51,-0.7,0.1,6,1002,1,C,-0.6,6,BUF,/players/h/hodgsco01.html,0,12,0,-28,Cody Hodgson,4.7,2015,13,0,78,127
7,2,6,30,15:20,-0.1,0.8,6,782,0,C,0.7,7,BUF,/players/m/mitchto01.html,0,26,0,-6,Torrey Mitchell,13.3,2015,13,0,51,45
9,0,4,24,25:04,0.4,1.8,3,1178,3,D,2.2,6,BUF,/players/m/myersty01.html,0,61,1,-15,Tyler Myers,5.6,2015,13,0,47,72
8,0,1,31,18:08,-0.2,1.2,0,1069,1,D,1.0,7,BUF,/players/b/benoian01.html,0,20,0,-19,Andre Benoit,2.2,2015,9,1,59,45
6,0,1,27,18:45,-0.6,1.3,1,1200,0,D,0.7,5,BUF,/players/w/webermi01.html,1,68,0,-22,Mike Weber,2.4,2015,7,0,64,41
7,0,0,24,26:39,0.1,0.9,0,560,1,D,1.0,6,BUF,/players/b/bogosza01.html,0,38,0,-7,Zach Bogosian,0.0,2015,7,0,21,51
3,0,3,20,15:10,-0.1,0.1,2,379,1,C,0.0,2,BUF,/players/g/grigomi01.html,0,2,1,-10,Mikhail Grigorenko,8.6,2015,6,0,25,35
6,0,0,30,22:22,-0.6,0.3,0,1029,0,D,-0.3,5,BUF,/players/g/gorgejo01.html,1,16,0,-28,Josh Gorges,0.0,2015,6,0,46,28
2,0,3,24,13:27,-0.2,-0.1,3,376,0,C,-0.3,2,BUF,/players/v/varonph01.html,0,10,0,-14,Phil Varone,10.7,2015,5,0,28,28
5,0,0,30,18:59,-0.5,-0.3,0,873,0,D,-0.8,4,BUF,/players/s/stracty01.html,1,44,0,-30,Tyson Strachan,0.0,2015,5,0,46,38
3,0,1,31,11:43,-0.5,0.1,0,387,0,C,-0.4,3,BUF,/players/m/mccorco01.html,0,40,0,-9,Cody McCormick,3.2,2015,4,1,33,31
1,1,2,23,18:11,0.4,0.7,2,127,0,D,1.1,1,BUF,/players/p/pysykma01.html,0,2,0,4,Mark Pysyk,50.0,2015,3,0,7,4
2,0,1,25,9:17,-0.1,-0.2,1,195,0,C,-0.3,2,BUF,/players/d/dalpeza01.html,0,4,0,-11,Zac Dalpe,3.4,2015,3,0,21,29
3,0,0,28,8:52,-0.7,0.0,0,372,0,RW,-0.7,2,BUF,/players/k/kaletpa01.html,1,36,0,-11,Patrick Kaleta,0.0,2015,3,0,42,25
1,1,1,33,8:19,-0.6,-0.1,1,325,0,LW,-0.7,1,BUF,/players/e/ellisma01.html,0,4,0,-12,Matt Ellis,3.4,2015,2,0,39,29
1,0,1,24,11:21,-0.2,0.1,1,204,0,C,-0.2,1,BUF,/players/s/schalti01.html,0,2,0,-5,Tim Schaller,5.3,2015,2,0,18,19
1,0,0,19,10:22,-0.1,0.1,0,93,0,C,-0.1,1,BUF,/players/r/reinhsa01.html,0,2,0,-1,Sam Reinhart,0.0,2015,1,0,9,3
1,0,0,24,12:28,0.1,0.4,0,50,0,D,0.4,1,BUF,/players/r/ruhwech01.html,0,0,0,3,Chad Ruhwedel,0.0,2015,1,0,4,4
0,0,0,21,14:47,0.0,0.0,0,15,0,RW,0.0,0,BUF,/players/a/armiajo01.html,0,0,0,0,Joel Armia,,2015,0,0,1,0
0,0,0,23,9:44,-0.2,-0.1,0,88,0,RW,-0.3,0,BUF,/players/d/damigje01.html,0,2,0,-4,Jerry D'Amigo,0.0,2015,0,0,9,7
0,0,0,26,59:34,0.0,0.0,0,2204,0,G,5.7,0,BUF,/players/e/enrotjh01.html,0,0,0,0,Jhonas Enroth,,2015,0,0,37,0
0,0,0,24,50:03,0.0,0.0,0,250,0,G,0.4,0,BUF,/players/h/hackema01.html,0,0,0,0,Matt Hackett,,2015,0,0,5,0
0,0,0,26,55:41,0.0,0.0,0,891,0,G,3.9,0,BUF,/players/l/lindban01.html,0,4,0,0,Anders Lindback,,2015,0,0,16,0
0,0,0,21,60:00,0.0,0.0,0,60,0,G,0.2,0,BUF,/players/m/makaran01.html,0,0,0,0,Andrey Makarov,,2015,0,0,1,0
0,0,0,21,11:08,0.0,0.1,0,22,0,D,0.0,0,BUF,/players/m/mccabja01.html,0,0,0,0,Jake McCabe,0.0,2015,0,0,2,2
0,0,0,26,57:11,0.0,0.0,0,1544,0,G,6.1,0,BUF,/players/n/neuvimi01.html,0,0,0,0,Michal Neuvirth,,2015,0,0,27,0
