assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
51,7,35,30,,7.3,1.6,21,,28,C,8.9,23,BUF,/players/h/hawerda01.html,0,91,13,10,Dale Hawerchuk,15.4,1994,86,1,81,227
47,7,32,24,,7.0,1.3,15,,22,RW,8.3,25,BUF,/players/m/mogilal01.html,0,22,17,8,Alexander Mogilny,12.4,1994,79,0,66,258
30,4,29,24,,4.6,1.2,12,,12,RW,5.9,18,BUF,/players/a/audetdo01.html,0,41,16,2,Donald Audette,14.0,1994,59,1,77,207
31,4,27,29,,4.6,1.5,16,,17,LW,6.1,12,BUF,/players/k/khmylyu01.html,2,49,11,13,Yuri Khmylev,15.8,1994,58,0,72,171
35,2,21,23,,3.7,1.3,12,,18,C,5.0,17,BUF,/players/p/plantde01.html,0,24,8,4,Derek Plante,14.3,1994,56,1,77,147
27,3,18,22,,2.2,1.1,15,,9,LW,3.3,18,BUF,/players/m/maybr01.html,0,171,3,-6,Brad May,10.8,1994,45,0,84,166
27,1,14,24,,3.0,6.5,8,,7,D,9.4,17,BUF,/players/s/smehlri01.html,3,69,3,22,Richard Smehlik,13.2,1994,41,3,84,106
32,1,7,27,,2.4,5.0,1,,19,D,7.4,12,BUF,/players/b/bodgedo01.html,1,76,5,8,Doug Bodger,4.9,1994,39,1,75,144
16,5,22,30,,1.9,1.6,18,,2,LW,3.6,12,BUF,/players/w/woodra01.html,2,71,2,11,Randy Wood,13.7,1994,38,2,84,161
8,1,17,28,,1.1,1.6,11,,0,RW,2.7,6,BUF,/players/p/preslwa01.html,2,103,1,18,Wayne Presley,18.3,1994,25,5,65,93
14,1,11,30,,0.8,1.0,5,,2,C,1.8,10,BUF,/players/s/sweenbo01.html,2,94,3,3,Bob Sweeney,14.5,1994,25,3,60,76
20,0,4,24,,0.8,4.3,3,,9,D,5.1,11,BUF,/players/s/suttoke01.html,0,71,1,-6,Ken Sutton,4.2,1994,24,0,78,95
15,1,6,32,,-0.9,1.6,3,,0,C,0.7,10,BUF,/players/h/hannada01.html,5,53,0,10,Dave Hannan,15.0,1994,21,3,83,40
13,0,5,28,,1.4,0.1,4,,4,C,1.5,9,BUF,/players/l/lafonpa01.html,0,2,1,-4,Pat LaFontaine,12.5,1994,18,0,16,40
8,2,8,26,,1.2,0.2,6,,4,LW,1.5,4,BUF,/players/s/simpscr01.html,0,8,2,-3,Craig Simpson,28.6,1994,16,0,22,28
14,0,2,27,,0.3,4.3,1,,9,D,4.6,4,BUF,/players/s/svobope01.html,1,89,1,11,Petr Svoboda,2.5,1994,16,0,60,80
8,1,6,20,,0.9,2.2,2,,4,D,3.2,4,BUF,/players/b/bouchph01.html,0,29,4,-1,Philippe Boucher,9.0,1994,14,0,38,67
7,1,6,20,,0.4,0.5,3,,2,LW,0.9,5,BUF,/players/d/daweja01.html,0,12,3,1,Jason Dawe,17.1,1994,13,0,32,35
11,0,2,30,,-0.4,4.4,2,,1,D,4.0,9,BUF,/players/m/mollera01.html,1,154,0,-5,Randy Moller,2.6,1994,13,0,78,77
8,2,2,31,,-0.5,6.2,1,,0,D,5.7,7,BUF,/players/m/municr01.html,1,62,0,28,Craig Muni,5.1,1994,10,1,73,39
4,0,3,25,,-2.3,1.3,3,,0,LW,-1.0,4,BUF,/players/r/rayro01.html,0,274,0,2,Rob Ray,8.8,1994,7,0,82,34
4,0,2,20,,-0.7,0.3,1,,1,LW,-0.3,3,BUF,/players/b/barnama01.html,0,106,1,-7,Matthew Barnaby,15.4,1994,6,0,35,13
2,0,2,24,,-0.7,0.3,1,,0,RW,-0.4,2,BUF,/players/t/thomasc01.html,0,8,1,-6,Scott Thomas,7.7,1994,4,0,32,26
3,0,1,23,,0.3,0.4,1,,1,D,0.6,2,BUF,/players/c/carneke01.html,0,4,0,-1,Keith Carney,16.7,1994,4,0,7,6
4,0,0,31,,0.0,0.0,0,,0,G,3.9,0,BUF,/players/f/fuhrgr01.html,0,16,0,0,Grant Fuhr,,1994,4,0,32,0
4,0,0,25,,-0.2,0.1,0,,1,LW,-0.1,3,BUF,/players/p/petrese01.html,0,0,0,-3,Sergei Petrenko,0.0,1994,4,0,14,7
3,0,0,29,,0.0,0.0,0,,0,G,13.1,0,BUF,/players/h/hasekdo01.html,0,6,0,0,Dominik Hasek,,1994,3,0,58,0
1,0,0,21,,-0.5,0.1,0,,1,C,-0.4,0,BUF,/players/s/simonto01.html,0,0,0,-3,Todd Simon,0.0,1994,1,0,15,14
0,0,0,24,,0.0,0.0,0,,0,D,0.0,0,BUF,/players/a/astlema01.html,0,0,0,-1,Mark Astley,0.0,1994,0,0,1,2
0,0,0,24,,-0.1,0.0,0,,0,C,0.0,0,BUF,/players/b/blackja01.html,0,0,0,0,James Black,0.0,1994,0,0,2,2
0,0,0,31,,-0.1,0.5,0,,0,D,0.3,0,BUF,/players/d/donnego01.html,0,31,0,1,Gord Donnelly,0.0,1994,0,0,7,2
0,0,0,24,,-0.2,0.0,0,,0,LW,-0.2,0,BUF,/players/m/macdodo01.html,0,0,0,-2,Doug MacDonald,0.0,1994,0,0,4,3
0,0,0,22,,-0.2,0.4,0,,0,D,0.3,0,BUF,/players/t/tsygude01.html,0,8,0,-1,Denis Tsygurov,0.0,1994,0,0,8,3
