assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Belleville Bulls,1,1984-85,12,1,10,18,0,OHL
7,Belleville Bulls,9,1985-86,24,16,60,19,0,OHL
5,Belleville Bulls,3,1986-87,6,8,16,20,0,OHL
5,Flint Spirits,3,1987-88,16,8,174,21,0,IHL
0,Milwaukee Admirals,1,1988-89,9,1,33,22,0,IHL
1,Milwaukee Admirals,4,1989-90,5,5,19,23,0,IHL
0,St. John\'s Maple Leafs,1,1991-92,7,1,10,25,0,AHL
3,St. John\'s Maple Leafs,1,1992-93,9,4,10,26,0,AHL
1,Minnesota Moose,0,1994-95,3,1,12,28,0,IHL
4,Cincinnati Cyclones,7,1995-96,17,11,32,29,0,IHL
1,Cincinnati Cyclones,0,1996-97,3,1,2,30,0,IHL
3,Cincinnati Cyclones,0,1997-98,9,3,36,31,0,IHL
1,Cincinnati Cyclones,2,1998-99,3,3,8,32,0,IHL
0,Cincinnati Cyclones,1,1999-00,1,1,0,33,0,IHL
