pim,team,assists,plus_minus,points,league,games_played,year,age,goals
10,Farjestads BK Karlstad U18,8,0,11,Swe-U18,22,2008-09,15,3
2,Skare BK Jr.,1,0,1,Swe-Jr.,2,2009-10,16,0
10,Skare BK,6,0,7,Sweden-3,21,2009-10,16,1
2,Farjestads BK Karlstad,0,0,0,Sweden,3,2009-10,16,0
6,Farjestads BK Karlstad U18,11,0,17,Swe-U18,19,2009-10,16,6
2,Farjestads BK Karlstad,0,-1,0,SEL,3,2009-10,16,0
2,Farjestads BK Karlstad U18,1,0,1,Swe-U18,2,2010-11,17,0
12,Farjestads BK Karlstad,4,0,4,Sweden,42,2010-11,17,0
2,Sweden,1,3,1,WJ18-A,4,2010-11,17,0
12,Farjestads BK Karlstad,4,6,4,SEL,42,2010-11,17,0
0,Farjestads BK Karlstad Jr.,0,0,0,Swe-Jr.,1,2011-12,18,0
14,Farjestads BK Karlstad,8,0,8,Sweden,49,2011-12,18,0
14,Sweden,4,2,4,WJC-A,6,2011-12,18,0
14,Farjestads BK Karlstad,8,6,8,SEL,49,2011-12,18,0
4,Houston Aeros,2,2,4,AHL,9,2012-13,19,2
