year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2001-02,17,5,70,18,0,SMHL,42,Tisdale Trojans,23
2001-02,17,0,0,0,0,SJHL,2,Melville Millionaires,0
2002-03,18,6,99,22,0,BCHL,56,Vernon Vipers,28
2003-04,19,2,8,5,0,CCHA,30,Ohio State University,7
2004-05,20,1,32,4,0,CCHA,31,Ohio State University,5
2005-06,21,3,37,2,0,CCHA,23,Ohio State University,5
2006-07,22,7,55,11,0,CCHA,35,Ohio State University,18
2006-07,22,0,0,0,0,AHL,1,Albany River Rats,0
2007-08,23,1,61,2,5,AHL,34,Peoria Rivermen,3
2007-08,23,2,68,7,17,ECHL,25,Las Vegas Wranglers,9
2008-09,24,2,67,3,-5,AHL,29,Peoria Rivermen,5
2009-10,25,5,75,21,-7,AHL,65,Peoria Rivermen,26
2010-11,26,0,4,8,-5,AHL,13,Peoria Rivermen,8
2011-12,27,3,41,14,-4,AHL,50,San Antonio Rampage,17
2012-13,28,1,22,8,3,AHL,24,San Antonio Rampage,9
2013-14,29,4,56,15,13,AHL,60,Hershey Bears,19
