pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Flin Flon Bombers,11,0,16,SJHL,14,1951-52,19,5
0,Sherbrooke Saints,2,0,2,QHL,5,1953-54,21,0
12,Quebec Aces,3,0,5,QHL,8,1954-55,22,2
14,Vancouver Canucks,2,0,11,WHL,15,1955-56,23,9
8,Springfield Indians,6,0,16,AHL,13,1957-58,25,10
0,Rochester Americans,1,0,2,AHL,2,1961-62,29,1
0,Rochester Americans,0,0,0,AHL,1,1962-63,30,0
0,Rochester Americans,1,-1,1,AHL,2,1963-64,31,0
10,Rochester Americans,5,0,7,AHL,10,1964-65,32,2
8,Rochester Americans,4,0,9,AHL,12,1965-66,33,5
6,Rochester Americans,7,0,9,AHL,13,1966-67,34,2
