pim,team,assists,plus_minus,points,league,games_played,year,age,goals
18,Flin Flon Bombers,42,0,82,SJHL,50,1951-52,19,40
0,Edmonton Flyers,3,0,6,WHL,22,1952-53,20,3
8,St. Louis Flyers,1,0,4,AHL,39,1952-53,20,3
29,Sherbrooke Saints,21,0,34,QHL,65,1953-54,21,13
58,Quebec Aces,25,0,39,QHL,59,1954-55,22,14
6,Vancouver Canucks,7,0,12,WHL,15,1955-56,23,5
18,Springfield Indians,35,0,58,AHL,64,1956-57,24,23
32,Springfield Indians,39,0,79,AHL,68,1957-58,25,40
4,Hershey Bears,7,0,15,AHL,23,1958-59,26,8
14,Rochester Americans,23,0,55,AHL,53,1960-61,28,32
26,Rochester Americans,37,0,66,AHL,66,1961-62,29,29
32,Rochester Americans,40,0,70,AHL,72,1962-63,30,30
26,Rochester Americans,49,0,85,AHL,66,1963-64,31,36
20,Rochester Americans,49,0,87,AHL,70,1964-65,32,38
28,Rochester Americans,49,0,88,AHL,70,1965-66,33,39
27,Rochester Americans,36,0,69,AHL,68,1966-67,34,33
