average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
21:49,351,39,4,0,80,NHL,18,20,0,32,12,170,0,6,0,6,0,7,26,2014-15,FLA,12,109,27,41,7.1,1767,81,"[{'link': '/awards/voting-2015.html#AS', 'name': 'AS-19'}, {'link': '/awards/calder.html#2015', 'name': None}, {'link': '/awards/voting-2015.html#norris', 'name': 'Norris-22'}]"
21:41,324,36,4,0,59,NHL,19,15,0,41,18,182,0,12,0,3,0,6,24,2015-16,FLA,15,87,21,41,8.2,1691,78,"[{'link': '/awards/voting-2016.html#AS', 'name': 'AS-17'}, {'link': '/awards/voting-2016.html#norris', 'name': 'Norris-16'}]"
21:28,408,21,2,1,62,NHL,20,7,0,58,-23,225,0,5,0,4,0,4,25,2016-17,FLA,10,88,11,58,4.4,1459,68,[]
