year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1964-65,16,0,0,1,0,SJHL,5,Brandon Wheat Kings,1
1965-66,17,1,12,3,0,SJHL,11,Brandon Wheat Kings,4
1966-67,18,1,12,3,0,MJHL,11,Brandon Wheat Kings,4
1967-68,19,0,4,1,0,WCJHL,8,Brandon Wheat Kings,1
1968-69,20,0,0,1,0,WCJHL,7,Winnipeg Jets,1
1969-70,21,1,16,5,0,WCJHL,14,Winnipeg Jets,6
1970-71,22,1,14,2,0,AHL,12,Springfield Kings,3
1973-74,25,0,6,1,0,AHL,7,Baltimore Clippers,1
1974-75,26,0,4,0,0,AHL,3,Richmond Robins,0
1976-77,28,0,4,1,0,AHL,6,Hershey Bears,1
