pim,team,assists,plus_minus,points,league,games_played,year,age,goals
107,Belleville Bobcats,30,0,55,ON-Jr.B,45,1978-79,16,25
60,Belleville Bobcats,11,0,18,ON-Jr.B,10,1979-80,17,7
46,Cornwall Royals,1,0,1,QMJHL,24,1979-80,17,0
134,Kitchener Rangers,7,0,9,OMJHL,53,1980-81,18,2
243,Kitchener Rangers,17,0,28,OHL,64,1981-82,19,11
142,Rochester Americans,11,0,16,AHL,64,1982-83,20,5
234,Rochester Americans,6,0,13,AHL,76,1983-84,21,7
213,Rochester Americans,7,0,15,AHL,70,1984-85,22,8
214,Nova Scotia Oilers,11,0,19,AHL,78,1985-86,23,8
48,Nova Scotia Oilers,4,0,7,AHL,35,1986-87,24,3
170,Nova Scotia Oilers,15,0,30,AHL,65,1987-88,25,15
179,Adirondack Red Wings,23,0,46,AHL,74,1988-89,26,23
162,Maine Mariners,13,0,28,AHL,62,1989-90,27,15
215,Maine Mariners,17,0,35,AHL,80,1990-91,28,18
171,Maine Mariners,15,0,32,AHL,54,1991-92,29,17
108,Milwaukee Admirals,14,0,30,IHL,56,1992-93,30,16
0,St. John\'s Maple Leafs,0,0,0,AHL,3,1993-94,31,0
39,Brantford Smoke,17,0,29,ColHL,21,1993-94,31,12
