average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
,0,14,0,0,0,NHL,21,4,0,8,12,41,0,6,0,0,0,4,0,1994-95,NJD,6,0,8,0,14.6,,26,[]
,0,9,1,0,0,NHL,22,5,0,26,-2,51,0,4,0,0,0,0,0,1995-96,NJD,4,0,5,0,7.8,,50,[]
,0,4,0,0,0,NHL,23,2,0,20,-13,34,0,2,0,0,0,0,0,1996-97,NJD,2,0,2,0,5.9,,29,[]
,0,5,0,0,0,NHL,24,3,0,0,4,20,0,2,0,0,0,0,0,1997-98,NJD,2,0,3,0,10.0,,18,[]
12:55,0,15,1,0,0,NHL,25,10,0,28,8,51,0,2,0,3,0,0,0,1998-99,NJD,5,0,10,0,9.8,607,47,[]
13:23,0,20,1,0,0,NHL,26,10,0,20,0,84,0,8,0,1,0,1,0,1999-00,NJD,9,0,11,0,10.7,857,64,[]
15:31,0,52,0,1,0,NHL,27,23,0,24,25,130,0,19,0,3,0,6,0,2000-01,NJD,23,0,29,0,17.7,1163,75,[]
17:11,0,44,3,0,0,NHL,28,26,0,10,21,133,0,11,0,5,0,2,0,2001-02,NJD,16,0,28,0,12.0,1306,76,[]
16:11,0,19,1,1,0,NHL,29,6,0,16,-2,86,0,7,0,3,1,1,0,2002-03,NJD,11,0,8,0,12.8,841,52,[]
16:25,0,33,1,0,0,NHL,30,13,0,20,10,98,0,7,0,7,2,4,0,2003-04,NJD,14,0,19,0,14.3,1346,82,[]
15:44,0,37,3,0,0,NHL,32,13,0,46,-4,126,0,11,0,4,0,9,0,2005-06,NJD,15,0,22,0,11.9,1290,82,[]
17:45,0,40,2,0,0,NHL,33,16,0,35,-5,97,0,8,0,8,1,7,0,2006-07,NJD,16,0,24,0,16.5,1456,82,[]
13:33,119,16,1,0,26,NHL,34,8,88,20,-5,65,45.8,6,104,0,1,1,25,2007-08,NJD,6,58,10,13,9.2,1111,82,"[{'link': '/awards/voting-2008.html#byng', 'name': 'Byng-72'}]"
