average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,28,0,0,WHA,20,0,168,20,91,9,0,0,0,1974-75,PHR,9,19,[],9.9,,57
,39,0,0,WHA,21,0,295,23,153,17,1,0,0,1975-76,PHR,18,21,[],11.8,,73
,67,6,1,WHA,22,0,224,23,217,28,6,0,0,1976-77,HSA,35,32,[],16.1,,76
,37,0,0,WHA,23,0,217,4,152,21,0,0,0,1977-78,HSA,21,16,[],13.8,,68
,4,0,0,NHL,24,3,39,2,12,1,0,0,0,1978-79,MTL,1,3,[],8.3,,23
,23,0,0,NHL,25,14,173,5,54,7,0,0,2,1979-80,TOT,7,16,[],13.0,,50
,20,0,0,NHL,25,11,136,2,44,7,0,0,2,1979-80,EDM,7,13,[],15.9,,38
,3,0,0,NHL,25,3,37,3,10,0,0,0,0,1979-80,NYR,0,3,[],0.0,,12
,4,0,0,NHL,26,3,44,6,16,1,0,0,0,1980-81,NYR,1,3,[],6.3,,15
,0,0,0,NHL,28,0,0,0,0,0,0,0,0,1982-83,NYR,0,0,[],0,,1
