pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Montreal L\'est Cantonniers,1,0,2,QAAA,4,1982-83,15,1
36,Montreal L\'est Cantonniers,24,0,31,QAAA,38,1983-84,16,7
54,Quebec Remparts,15,0,17,QMJHL,59,1984-85,17,2
121,St-Jean Castors,27,0,41,QMJHL,63,1985-86,18,14
17,St-Jean Castors,1,0,1,QMJHL,10,1986-87,19,0
88,St-Jean Castors,35,0,39,QMJHL,29,1987-88,20,4
70,Colorado Rangers,10,0,14,IHL,52,1987-88,20,4
109,Denver Rangers,14,0,19,IHL,67,1988-89,21,5
100,2 Teams,19,0,28,IHL,68,1989-90,22,9
2,Flint Spirits,0,0,0,IHL,5,1989-90,22,0
98,Fort Wayne Komets,19,0,28,IHL,63,1989-90,22,9
49,Fort Wayne Komets,29,0,43,IHL,73,1990-91,23,14
0,Kansas City Blades,0,0,0,IHL,3,1991-92,24,0
80,Flint Bulldogs,27,0,40,ColHL,53,1991-92,24,13
77,Flint Generals,28,0,34,ColHL,44,1992-93,25,6
116,Flint Generals,32,0,40,ColHL,54,1993-94,26,8
39,Flint Generals,37,0,49,ColHL,60,1994-95,27,12
68,Flint Generals,41,0,45,ColHL,68,1995-96,28,4
2,Detroit Vipers,0,0,0,IHL,1,1996-97,29,0
12,Adirondack Red Wings,8,0,8,AHL,18,1996-97,29,0
32,Flint Generals,45,0,53,ColHL,42,1996-97,29,8
52,Flint Generals,62,20,72,UHL,54,1997-98,30,10
2,3 Teams,0,1,1,IHL,6,1997-98,30,1
0,Chicago Wolves,0,1,0,IHL,1,1997-98,30,0
2,Detroit Vipers,0,-1,0,IHL,3,1997-98,30,0
0,Fort Wayne Komets,0,1,1,IHL,2,1997-98,30,1
39,Flint Generals,55,2,67,UHL,58,1998-99,31,12
41,Adirondack IceHawks,34,-4,42,UHL,55,1999-00,32,8
14,Flint Generals,8,0,8,UHL,17,2000-01,33,0
