age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
26,,0.0,0,2,-1,NHL,4,0,1967-68,0,4,0,,0,0,,BOS,2
27,,0.0,0,3,0,NHL,10,0,1968-69,0,16,0,,0,16,,BOS,3
28,SC,0.0,0,3,12,NHL,14,0,1969-70,0,16,0,,0,19,,BOS,3
29,,0.0,0,3,-3,NHL,7,0,1970-71,0,12,0,,0,26,,BOS,3
30,SC,0.0,0,4,0,NHL,15,0,1971-72,0,18,0,,0,22,,BOS,4
31,,0.0,0,2,-4,NHL,5,0,1972-73,0,4,0,,0,2,,BOS,2
32,,5.9,1,7,9,NHL,16,0,1973-74,0,17,1,,0,20,,BOS,8
33,,0.0,0,2,0,NHL,3,0,1974-75,0,4,0,,0,4,,BOS,2
34,,8.7,2,2,-2,NHL,11,0,1975-76,1,23,2,,0,19,,BOS,4
36,,0.0,0,1,1,NHL,1,0,1977-78,0,1,0,,0,0,,NYR,1
