game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,0.0,-2,2,0,21,9,1,0,2006-07,0,0,0,0,NYR,,0,,NHL
0,10.5,3,19,0,22,125,10,2,2007-08,4,0,2,2,NYR,,0,25,NHL
