year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1984-85,13,40,26,30,0,NYAHL,48,Depew Saints,70
1985-86,14,50,24,23,0,NYAHL,55,Depew Saints,73
1986-87,15,44,56,38,0,NYAHL,40,Depew Saints,82
1987-88,16,20,28,16,0,High-NY,21,Nichols High School,36
1988-89,17,49,26,32,0,High-NY,29,Nichols High School,81
1989-90,18,36,0,38,0,High-NY,27,Nichols High School,74
1989-90,18,1,4,0,0,WJC-A,7,United States,1
1990-91,19,19,51,18,0,WCHA,39,University of Wisconsin,37
1991-92,20,22,128,17,0,WCHA,39,University of Wisconsin,39
1992-93,21,26,92,12,0,WCHA,40,University of Wisconsin,38
1993-94,22,20,120,21,0,WCHA,42,University of Wisconsin,41
1994-95,23,15,46,11,0,AHL,55,P.E.I. Senators,26
1995-96,24,14,61,5,0,AHL,68,P.E.I. Senators,19
1996-97,25,14,45,10,0,AHL,45,Worcester IceCats,24
1997-98,26,1,0,0,2,IHL,4,Detroit Vipers,1
1997-98,26,25,67,17,-3,AHL,66,Worcester IceCats,42
1998-99,27,13,82,13,4,AHL,64,Philadelphia Phantoms,26
1999-00,28,0,22,0,1,AHL,11,Philadelphia Phantoms,0
