bad_start,shutouts,awards,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,good_starts,age,good_start_precentages,saves,pim,goals,games_started,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,goalie_point_share,assists,ties,wins,games_played,minutes
0,0,[],0,5.12,0,0,NHL,0,25,0,0,0,0,0,0,0,0,1917-18,OTS,0,3.7,0,0,9,0,0
0,0,[],0,0,0,0,NHL,0,26,0,0,3,0,0,0,53,0,1918-19,OTS,6,0,0,0,0,0,0
0,0,[],0,0,0,0,NHL,0,27,0,0,0,0,0,0,64,0,1919-20,OTS,5,0,0,0,0,0,1443
0,0,[],0,0,0,0,NHL,0,28,0,0,0,0,0,0,75,0,1920-21,OTS,10,0,0,0,0,0,0
0,0,[],0,0,0,0,NHL,0,29,0,0,0,0,0,0,84,0,1921-22,OTS,8,0,0,0,0,0,0
0,0,[],0,0,0,0,NHL,0,30,0,0,2,0,0,0,54,0,1922-23,OTS,9,0,0,1,0,0,1486
0,0,[],0,1.99,0,0,NHL,0,31,0,0,0,0,0,0,45,0,1923-24,OTS,7,5.2,0,0,0,22,1356
0,2,"[{'link': '/awards/voting-1925.html#hart', 'name': 'Hart-3'}]",0,2.12,0,0,NHL,0,32,0,0,2,0,0,0,65,0,1924-25,MTM,0,6.2,0,0,9,0,1843
0,6,[],0,1.91,0,0,NHL,0,33,0,0,0,0,0,0,73,0,1925-26,MTM,11,7.6,0,0,20,0,0
0,13,[],0,0,0,0,NHL,0,34,0,0,0,0,0,0,65,0,1926-27,MTM,19,0,0,4,20,43,2748
0,6,[],0,1.70,0,0,NHL,0,35,0,0,0,0,0,0,76,0,1927-28,MTM,14,8.1,0,6,24,0,2690
0,11,[],0,1.49,0,0,NHL,0,36,0,0,0,0,0,0,57,0,1928-29,MTM,16,5.4,0,7,14,37,2300
0,0,[],0,3.03,0,0,NHL,0,37,0,0,0,0,0,0,38,0,1929-30,MTM,6,1.8,0,1,6,14,752
