bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,won,assists,ties,wins,games_played,minutes
0,0,0,5.20,0,0,NHL,0,26,0,0,0,0,0,0,0,0,1918-19,OTS,0,,0,0,1,0,0
0,0,0,0.00,0,0,NHL,0,28,0,0,0,0,0,0,0,0,1920-21,OTS,0,SC,0,0,0,0,0
0,0,0,2.50,0,0,NHL,0,29,0,0,0,0,0,0,0,0,1921-22,OTS,0,,0,1,0,0,0
0,0,0,1.00,0,0,NHL,0,30,0,0,0,0,0,0,2,0,1922-23,OTS,0,SC,0,0,0,0,0
0,0,0,2.50,0,0,NHL,0,31,0,0,0,0,0,0,0,0,1923-24,OTS,0,,0,0,0,0,0
0,0,0,1.25,0,0,NHL,0,33,0,0,0,0,0,0,5,0,1925-26,MTM,0,SC,0,2,0,0,0
0,0,0,0.91,0,0,NHL,0,34,0,0,0,0,0,0,2,0,1926-27,MTM,1,,0,1,0,2,132
0,0,0,0,0,0,NHL,0,35,0,0,0,0,0,0,0,0,1927-28,MTM,0,,0,1,0,0,0
