pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Toronto St. Mary\'s,3,0,8,OHA-Jr.,6,1922-23,15,5
21,Toronto St. Mary\'s,4,0,11,OHA-Jr.,8,1923-24,16,7
16,Sault Ste. Marie Greyhounds,0,0,1,CHL,26,1925-26,18,1
54,Boston Tigers,1,0,13,Can-Am,39,1927-28,20,12
55,Boston Tigers,3,0,6,Can-Am,34,1928-29,21,3
60,Boston Tigers,9,0,23,Can-Am,40,1929-30,22,14
60,Boston Tigers,18,0,38,Can-Am,40,1930-31,23,20
47,Boston Cubs,5,0,14,Can-Am,28,1931-32,24,9
28,Philadelphia Arrows,11,0,20,Can-Am,21,1932-33,25,9
18,Syracuse Stars,32,0,43,IHL,47,1935-36,28,11
11,2 Teams,7,0,7,IAHL,22,1936-37,29,0
2,Buffalo Bisons,0,0,0,IAHL,1,1936-37,29,0
9,Syracuse Stars,7,0,7,IAHL,21,1936-37,29,0
