assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
34,6,33,25,20:56,6.1,1.7,21,1591,12,LW,7.8,20,CBJ,/players/n/nashri01.html,2,58,10,-2,Rick Nash,13.0,2010,67,2,76,254
38,1,27,27,20:09,5.1,1.9,19,1652,6,C,7.0,32,CBJ,/players/v/vermean01.html,0,32,6,2,Antoine Vermette,17.3,2010,65,2,82,156
40,5,23,31,18:24,5.3,1.3,14,1361,15,LW,6.6,25,CBJ,/players/h/huselkr01.html,0,36,8,-4,Kristian Huselius,14.2,2010,63,1,74,162
32,4,23,27,19:10,3.8,1.1,14,1572,12,C,4.9,20,CBJ,/players/u/umberrj01.html,0,40,8,-16,R.J. Umberger,10.4,2010,55,1,82,221
34,1,16,20,15:37,3.4,1.1,12,1265,9,RW,4.5,25,CBJ,/players/v/voracja01.html,0,26,4,-7,Jakub Voracek,10.4,2010,50,0,81,154
27,0,9,22,14:57,1.4,0.6,5,1180,6,C,2.0,21,CBJ,/players/b/brassde01.html,0,48,4,-17,Derick Brassard,7.2,2010,36,0,79,125
28,0,6,23,20:29,2.5,1.9,2,1496,18,D,4.4,10,CBJ,/players/s/stralan01.html,0,37,4,-17,Anton Stralman,5.0,2010,34,0,73,121
26,2,6,26,23:31,1.8,3.6,3,1882,15,D,5.4,11,CBJ,/players/t/tyutife01.html,0,49,3,-7,Fedor Tyutin,4.0,2010,32,0,80,149
12,3,19,28,13:34,3.0,0.6,12,814,2,LW,3.6,10,CBJ,/players/t/torrera01.html,0,32,7,-8,Raffi Torres,19.2,2010,31,0,60,99
15,1,7,22,18:35,1.6,3.2,7,1301,7,D,4.7,8,CBJ,/players/r/russekr01.html,0,32,0,3,Kris Russell,6.5,2010,22,0,70,108
9,1,8,30,14:47,1.0,0.3,7,576,0,LW,1.4,9,CBJ,/players/c/chimeja01.html,0,47,1,-7,Jason Chimera,8.7,2010,17,0,39,92
13,0,3,32,16:17,-1.7,1.0,3,1286,1,C,-0.6,10,CBJ,/players/p/pahlssa01.html,2,32,0,-9,Samuel Pahlsson,3.2,2010,16,0,79,93
10,0,4,23,10:53,0.3,0.9,4,555,1,RW,1.2,9,CBJ,/players/d/dorsede01.html,0,105,0,6,Derek Dorsett,7.0,2010,14,0,51,57
10,0,3,31,20:39,0.2,1.7,2,1280,0,D,1.9,10,CBJ,/players/h/hejdaja01.html,0,36,1,-14,Jan Hejda,4.8,2010,13,0,62,63
9,1,2,30,19:00,0.1,1.7,2,1083,1,D,1.8,8,CBJ,/players/c/commomi01.html,0,62,0,-9,Mike Commodore,3.7,2010,11,0,57,54
10,0,0,26,18:19,0.4,1.1,0,568,0,D,1.5,8,CBJ,/players/r/royma01.html,2,17,0,-2,Mathieu Roy,0.0,2010,10,0,31,32
6,1,2,27,20:07,0.4,0.6,2,523,1,D,1.0,5,CBJ,/players/k/kleslro01.html,0,26,0,-7,Rostislav Klesla,8.3,2010,8,0,26,24
6,0,2,24,19:31,-0.3,2.0,2,1171,0,D,1.6,5,CBJ,/players/m/methoma01.html,1,51,0,-8,Marc Methot,4.8,2010,8,0,60,42
2,0,5,28,10:22,-0.1,0.3,5,477,0,C,0.2,1,CBJ,/players/m/murraan01.html,1,6,0,-6,Andrew Murray,6.8,2010,7,0,46,73
3,0,4,23,7:12,-0.2,0.2,4,490,0,RW,0.0,3,CBJ,/players/b/bollja01.html,0,149,0,-8,Jared Boll,7.1,2010,7,0,68,56
4,2,2,35,14:41,-0.2,0.1,2,352,2,LW,0.0,2,CBJ,/players/m/modinfr01.html,0,12,0,-6,Fredrik Modin,5.7,2010,6,0,24,35
2,0,3,33,12:06,-0.4,0.1,3,436,0,RW,-0.3,2,CBJ,/players/c/clarkch01.html,0,21,0,-8,Chris Clark,6.5,2010,5,0,36,46
2,0,2,23,8:07,-0.3,0.5,2,324,0,RW,0.2,2,CBJ,/players/b/blundmi01.html,0,59,0,3,Mike Blunden,5.0,2010,4,0,40,40
3,0,1,28,8:42,0.1,0.3,1,156,0,C,0.4,3,CBJ,/players/m/mackede01.html,0,0,0,3,Derek MacKenzie,7.1,2010,4,0,18,14
2,0,1,24,14:44,0.2,0.4,1,162,0,D,0.6,2,CBJ,/players/c/clitsgr01.html,0,6,0,0,Grant Clitsome,14.3,2010,3,0,11,7
2,1,1,26,18:02,0.1,0.9,1,307,0,D,0.9,2,CBJ,/players/j/jurcimi01.html,0,10,0,2,Milan Jurcina,5.9,2010,3,0,17,17
0,1,2,19,8:07,0.1,0.1,2,105,0,LW,0.2,0,CBJ,/players/f/filatni01.html,0,8,0,0,Nikita Filatov,18.2,2010,2,0,13,11
2,0,0,22,8:41,0.1,0.1,0,52,0,C,0.2,2,CBJ,/players/k/kanato01.html,0,2,0,2,Tomas Kana,0.0,2010,2,0,6,4
2,0,0,21,55:12,0.0,0.0,0,3201,0,G,8.0,0,CBJ,/players/m/masonst01.html,0,2,0,0,Steve Mason,,2010,2,0,58,0
0,0,0,28,6:06,-0.1,0.0,0,18,0,C,0.0,0,CBJ,/players/f/frisctr01.html,0,4,0,0,Trevor Frischmon,0.0,2010,0,0,3,1
0,0,0,32,50:36,0.0,0.0,0,1771,0,G,4.4,0,CBJ,/players/g/garonma01.html,0,2,0,0,Mathieu Garon,,2010,0,0,35,0
0,0,0,24,6:29,0.0,0.0,0,13,0,RW,-0.1,0,CBJ,/players/k/kolarch01.html,0,0,0,-1,Chad Kolarik,0.0,2010,0,0,2,2
0,0,0,20,7:40,-0.1,0.0,0,31,0,LW,-0.1,0,CBJ,/players/m/mayorma01.html,0,0,0,-1,Maksim Mayorov,0.0,2010,0,0,4,4
0,0,0,25,5:54,-0.1,0.0,0,24,0,RW,0.0,0,CBJ,/players/m/mooregr01.html,0,0,0,0,Greg Moore,0.0,2010,0,0,4,2
0,0,0,26,11:14,-0.1,-0.2,0,112,0,D,-0.3,0,CBJ,/players/p/paetsna01.html,0,6,0,-5,Nathan Paetsch,0.0,2010,0,0,10,8
0,0,0,24,7:13,-0.2,-0.1,0,65,0,LW,-0.2,0,CBJ,/players/p/picaral02.html,0,10,0,-3,Alexandre Picard,0.0,2010,0,0,9,12
0,0,0,22,5:34,0.0,0.0,0,17,0,LW,0.0,0,CBJ,/players/s/sestito01.html,0,7,0,0,Tom Sestito,,2010,0,0,3,0
