league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,3,0,19,0,0,0,,TOR,[],0,0,0,-4,0,0,1981-82,,0,2,0,0
NHL,2,0,20,2,1,0,,TOR,[],0.0,0,1,-3,0,0,1982-83,,0,0,0,1
NHL,8,0,22,1,0,0,,TOR,[],0.0,0,0,0,0,0,1984-85,,0,0,0,0
NHL,6,0,23,2,1,0,,TOR,[],0.0,0,1,-3,0,0,1985-86,,0,4,0,1
NHL,79,2,24,69,29,1,,EDM,[],10.1,7,22,45,7,0,1986-87,,0,85,1,20
NHL,72,0,25,56,19,0,,EDM,[],7.1,3,15,32,4,1,1987-88,,0,77,2,13
NHL,69,1,26,40,18,0,,EDM,"[{'link': '/awards/voting-1989.html#AS', 'name': 'AS-20'}]",12.5,5,13,43,5,0,1988-89,,0,71,2,11
NHL,71,0,27,42,17,0,,EDM,"[{'link': '/awards/voting-1990.html#AS', 'name': 'AS-20'}]",11.9,3,12,22,5,2,1989-90,,0,81,1,11
NHL,76,0,28,47,10,1,,EDM,[],2.1,1,9,10,1,0,1990-91,,0,77,1,7
NHL,54,0,29,38,7,0,,EDM,[],5.3,2,5,11,2,0,1991-92,,0,34,0,5
NHL,81,0,30,60,11,0,,TOT,[],0.0,0,11,-14,0,0,1992-93,,0,75,4,7
NHL,72,0,30,51,11,0,,EDM,[],0.0,0,11,-15,0,0,1992-93,,0,67,4,7
NHL,9,0,30,9,0,0,,CHI,[],0.0,0,0,1,0,0,1992-93,,0,8,0,0
NHL,82,2,31,45,14,0,,TOT,[],4.4,1,12,31,2,1,1993-94,,0,66,1,11
NHL,9,0,31,6,4,0,,CHI,[],0.0,0,4,3,0,0,1993-94,,0,4,0,4
NHL,73,2,31,39,10,0,,BUF,[],5.1,1,8,28,2,1,1993-94,,0,62,1,7
NHL,40,0,32,32,6,0,,BUF,[],0.0,0,6,-4,0,0,1994-95,,0,36,0,6
NHL,72,0,33,41,8,0,,TOT,[],2.4,1,7,-6,1,0,1995-96,,0,106,0,7
NHL,47,0,33,25,4,0,,BUF,[],0.0,0,4,-12,0,0,1995-96,,0,69,0,4
NHL,25,0,33,16,4,0,,WIN,[],6.3,1,3,6,1,0,1995-96,,0,37,0,3
NHL,64,0,34,19,4,0,,PIT,[],0.0,0,4,-6,0,0,1996-97,,0,36,1,3
NHL,40,1,35,12,2,0,,DAL,[],8.3,1,1,0,1,0,1997-98,,0,25,0,1
