bad_start,shutouts,awards,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,good_starts,age,good_start_precentages,saves,pim,goals,games_started,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,goalie_point_share,assists,ties,wins,games_played,minutes
0,2,"[{'link': '/awards/nhl_all_star.html#1984', 'name': None}, {'link': '/awards/calder.html#1984', 'name': None}, {'link': '/awards/voting-1984.html#hart', 'name': 'Hart-9'}, {'link': '/awards/vezina.html#1984', 'name': None}]",2,2.84,21.91,1098,NHL,0,18,0,981,20,0,0,84,117,.893,1983-84,BUF,12,7.5,2,3,26,42,2475
0,0,"[{'link': '/awards/nhl_all_star.html#1985', 'name': None}, {'link': '/awards/voting-1985.html#hart', 'name': 'Hart-8'}, {'link': '/awards/jennings.html#1985', 'name': None}, {'link': '/awards/voting-1985.html#vezina', 'name': 'Vezina-2'}]",6,0,15.79,1274,NHL,0,19,0,1130,41,0,0,90,144,.887,1984-85,BUF,18,8.0,6,0,25,54,3248
0,2,"[{'link': '/awards/voting-1986.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-1986.html#vezina', 'name': 'Vezina-9'}]",4,3.61,9.53,1778,NHL,0,20,0,0,28,0,0,96,214,.880,1985-86,BUF,24,10.1,4,5,29,60,0
0,2,[],1,3.65,-7.81,1202,NHL,0,21,0,1050,22,0,0,105,152,.874,1986-87,BUF,23,5.9,1,2,17,46,2501
0,2,"[{'link': '/awards/voting-1988.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-1988.html#hart', 'name': 'Hart-6'}, {'link': '/awards/voting-1988.html#vezina', 'name': 'Vezina-2'}]",1,3.31,0,1658,NHL,0,22,0,1485,50,0,0,87,173,.896,1987-88,BUF,18,11.0,1,8,25,54,3133
0,0,"[{'link': '/awards/voting-1989.html#vezina', 'name': 'Vezina-7'}]",8,4.21,1.63,1730,NHL,0,23,0,1523,70,0,0,99,207,.880,1988-89,TOT,22,9.4,8,7,20,54,2951
0,0,"[{'link': '/awards/voting-1989.html#vezina', 'name': 'Vezina-7'}]",3,4.95,0,285,NHL,0,23,0,240,21,0,0,0,45,.842,1988-89,BUF,7,0.7,3,0,2,10,545
0,0,"[{'link': '/awards/voting-1989.html#vezina', 'name': 'Vezina-7'}]",5,4.04,12.26,1445,NHL,0,23,0,1283,49,0,0,93,162,.888,1988-89,PIT,15,8.7,5,7,18,44,2406
0,0,[],0,4.68,-12.09,748,NHL,0,24,0,647,8,0,0,114,101,.865,1989-90,PIT,12,3.1,0,3,7,24,1294
0,1,[],5,3.59,14.98,1579,NHL,0,25,0,1414,40,0,0,92,165,.896,1990-91,PIT,16,9.9,5,3,27,48,2754
0,1,[],4,3.53,-5.64,1702,NHL,0,26,0,1506,30,0,0,103,196,.885,1991-92,PIT,22,8.7,4,9,25,57,3329
0,4,"[{'link': '/awards/nhl_all_star.html#1993', 'name': None}, {'link': '/awards/voting-1993.html#vezina', 'name': 'Vezina-2'}]",8,3.01,30.94,1885,NHL,0,27,0,1699,24,0,0,86,186,.901,1992-93,PIT,14,12.4,8,5,0,63,3702
0,2,[],1,3.36,-2.17,1304,NHL,0,28,0,1165,42,0,0,102,139,.893,1993-94,PIT,15,6.8,1,5,22,44,2482
0,0,[],0,3.84,0,75,NHL,0,29,0,67,0,0,0,0,8,.893,1994-95,PIT,1,0.4,0,1,0,2,125
0,2,[],3,3.43,5.17,1626,NHL,0,30,0,1466,18,0,0,97,160,.902,1995-96,PIT,16,9.2,3,2,29,49,2799
0,0,[],0,5.78,0,186,NHL,0,31,0,160,0,0,0,0,26,.860,1996-97,PIT,5,0.2,0,0,0,5,270
0,7,"[{'link': '/awards/voting-1998.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-1998.html#hart', 'name': 'Hart-18'}, {'link': '/awards/voting-1998.html#vezina', 'name': 'Vezina-3'}]",2,2.07,23.89,1556,NHL,0,32,0,1434,14,0,0,84,122,.922,1997-98,PIT,14,11.8,2,13,31,63,3542
0,4,[],3,2.55,-6.44,993,NHL,0,33,0,895,20,0,0,107,98,.901,1998-99,PIT,16,5.1,3,3,19,43,2306
0,1,[],0,3.17,-13.69,568,NHL,0,34,0,500,6,0,0,125,68,.880,1999-00,TOT,11,2.0,0,2,8,25,1288
0,1,[],0,3.17,-9.10,386,NHL,0,34,0,340,6,0,0,125,46,.881,1999-00,PIT,7,1.4,0,2,5,18,870
0,0,[],0,3.16,0,182,NHL,0,34,0,160,0,0,0,0,22,.879,1999-00,OTT,4,0.6,0,0,3,7,418
0,2,[],0,2.62,-1.12,996,NHL,0,36,0,903,4,0,0,101,93,.907,2001-02,TOT,14,6.0,0,5,15,38,2127
0,2,[],0,2.61,-1.27,886,NHL,0,36,0,803,4,0,0,102,83,.906,2001-02,CAR,12,5.3,0,5,13,34,1908
0,0,[],0,2.74,0,110,NHL,0,36,0,100,0,0,0,0,10,.909,2001-02,TOR,2,0.7,0,0,2,4,219
0,1,[],0,3.28,0,132,NHL,0,37,0,116,0,0,0,0,16,.879,2002-03,STL,4,0.3,0,0,1,6,293
