pim,team,assists,plus_minus,points,league,games_played,year,age,goals
18,Oshawa Legionnaires,26,0,48,ON-Jr.B,34,1986-87,16,22
48,Oshawa Legionnaires,34,0,76,ON-Jr.B,36,1987-88,17,42
37,Miami University Redskins,20,0,42,CCHA,37,1988-89,18,22
38,Miami University Redskins,29,0,66,CCHA,39,1989-90,19,37
46,Hershey Bears,36,0,79,AHL,77,1990-91,20,43
28,Cape Breton Oilers,25,0,45,AHL,60,1991-92,21,20
74,Cape Breton Oilers,29,0,61,AHL,75,1992-93,22,32
47,2 Teams,40,0,71,AHL,62,1993-94,23,31
11,Cape Breton Oilers,5,0,10,AHL,16,1993-94,23,5
36,Moncton Hawks,35,0,61,AHL,46,1993-94,23,26
65,Indianapolis Ice,40,0,93,IHL,77,1994-95,24,53
81,Orlando Solar Bears,56,0,130,IHL,82,1995-96,25,74
4,Utah Grizzlies,7,0,13,IHL,15,1996-97,26,6
16,Carolina Monarchs,29,0,62,AHL,42,1996-97,26,33
34,Kolner Haie,8,0,17,Germany,34,1997-98,27,9
4,Kolner Haie,0,0,0,EuroHL,4,1997-98,27,0
28,Rochester Americans,52,15,81,AHL,70,1998-99,28,29
8,Rochester Americans,8,6,23,AHL,17,1999-00,29,15
