pim,team,assists,plus_minus,points,league,games_played,year,age,goals
65,California Wave,50,0,65,Minor-CA,55,2004-05,16,15
25,Vancouver Giants,17,16,24,WHL,61,2005-06,17,7
48,Vancouver Giants,43,37,51,WHL,72,2006-07,18,8
44,Vancouver Giants,45,27,63,WHL,64,2007-08,19,18
0,United States,1,-2,1,WJC-A,6,2007-08,19,0
30,Vancouver Giants,50,53,66,WHL,51,2008-09,20,16
0,United States,2,1,4,WJC-A,6,2008-09,20,2
32,Milwaukee Admirals,30,17,41,AHL,80,2009-10,21,11
20,Milwaukee Admirals,27,7,34,AHL,54,2010-11,22,7
36,Milwaukee Admirals,22,-11,26,AHL,48,2011-12,23,4
16,Milwaukee Admirals,11,-3,12,AHL,34,2012-13,24,1
23,Iowa Wild,22,-12,29,AHL,54,2013-14,25,7
18,Iowa Wild,25,-9,37,AHL,66,2014-15,26,12
