average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,24,0,0,0,0,0,0,0,0,1996-97,COL,0,0,[],0,,2
,3,0,0,NHL,25,1,2,-4,24,0,1,0,1,1997-98,SJS,1,2,[],4.2,,11
13:02,4,0,0,NHL,26,0,23,-4,36,1,0,0,3,1998-99,NYR,1,3,[],2.8,313,24
14:44,0,0,0,NHL,28,0,0,-3,1,0,0,0,0,2000-01,LAK,0,0,[],0.0,29,2
14:31,0,0,0,NHL,29,0,2,0,0,0,0,0,0,2001-02,NSH,0,0,[],0,58,4
13:37,1,0,0,NHL,30,1,6,3,12,0,0,0,0,2002-03,BOS,0,1,[],0.0,95,7
