pim,team,assists,plus_minus,points,league,games_played,year,age,goals
6,Cornwall Aces,0,0,0,AHL,7,1995-96,23,0
22,Hershey Bears,16,0,18,AHL,23,1996-97,24,2
14,Hartford Wolf Pack,5,0,9,AHL,15,1997-98,25,4
0,Lowell Lock Monsters,5,0,6,AHL,7,1999-00,27,1
16,Manchester Monarchs,1,0,2,AHL,5,2001-02,29,1
2,Providence Bruins,1,-4,1,AHL,2,2003-04,31,0
16,Augsburger Panther,1,0,1,Germany,5,2004-05,32,0
