year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1904-05,18,2,0,0,0,OCHL,1,Ottawa,2
1907-08,21,2,0,0,0,St-Cup,2,Winnipeg Maple Leafs,2
1909-10,23,3,6,0,0,St-Cup,4,Ottawa Senators,3
1910-11,24,0,6,0,0,St-Cup,2,Ottawa Senators,0
1914-15,28,0,0,0,0,NHA,5,Ottawa Senators,0
1916-17,30,0,6,0,0,NHA,2,Ottawa Senators,0
