pim,team,assists,plus_minus,points,league,games_played,year,age,goals
50,Ste-Foy Gouverneurs,23,0,29,QAAA,46,1982-83,15,6
40,Quebec Remparts,17,0,20,QMJHL,60,1983-84,16,3
173,Quebec Remparts,25,0,34,QMJHL,68,1984-85,17,9
50,Granby Bisons,12,0,16,QMJHL,22,1985-86,18,4
6,Canada,4,0,5,WJC-A,7,1985-86,18,1
0,Moncton Golden Flames,0,0,0,AHL,3,1985-86,18,0
185,Granby Bisons,24,0,31,QMJHL,43,1986-87,19,7
108,Maine Mariners,34,0,43,AHL,69,1987-88,20,9
111,Maine Mariners,16,0,21,AHL,37,1988-89,21,5
161,Baltimore Skipjacks,19,0,24,AHL,57,1989-90,22,5
110,Fredericton Canadiens,19,0,27,AHL,49,1990-91,23,8
24,Fredericton Canadiens,10,0,11,AHL,20,1991-92,24,1
83,Fredericton Canadiens,17,0,27,AHL,61,1992-93,25,10
0,Atlanta Knights,0,0,1,IHL,8,1992-93,25,1
80,Cornwall Aces,34,0,44,AHL,67,1993-94,26,10
0,HK Olimpija Ljubljana,25,0,40,Slovenia,55,1994-95,27,15
133,San Francisco Spiders,26,0,31,IHL,80,1995-96,28,5
102,Quebec Rafales,17,0,25,IHL,76,1996-97,29,8
115,Yukijirushi Sapporo,19,0,34,Japan,37,1997-98,30,15
49,Yukijirushi Sapporo,20,0,25,Japan,38,1998-99,31,5
126,Nurnberg Ice Tigers,21,0,31,Germany,58,1999-00,32,10
12,Nurnberg Ice Tigers,2,0,2,EuroHL,6,1999-00,32,0
111,Tappara Tampere,15,0,24,Finland,44,2000-01,33,9
8,St-Georges Garaga,2,0,3,QSPHL,4,2000-01,33,1
55,St-Georges Garaga,12,0,20,QSPHL,43,2001-02,34,8
2,Riviere-du-Loup Promutuel,7,0,8,QSPHL,14,2002-03,35,1
87,Riviere-du-Loup Promutuel,17,0,21,QSPHL,49,2003-04,36,4
64,Quebec RadioX,8,0,14,QNAHL,42,2004-05,37,6
42,Pont Rouge Grand Portneuf,13,0,18,QSPHL,31,2005-06,38,5
4,Trois-Rivieres Caron & Guay,1,0,1,QNAHL,3,2005-06,38,0
31,Montmagny Gilmyr,0,0,0,QCSHL,7,2006-07,39,0
10,Pont-Rouge Precision,3,0,3,QCSHL,12,2007-08,40,0
6,St-Georges CRS Express,1,0,1,QNAHL,9,2007-08,40,0
