year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2005-06,16,16,54,30,0,QAAA,41,Laval-Laurentides,46
2006-07,17,10,24,6,-13,QMJHL,60,Quebec Remparts,16
2007-08,18,0,2,6,4,WJ18-A,7,Canada,6
2007-08,18,26,30,39,11,QMJHL,70,2 Teams,65
2007-08,18,12,22,20,11,QMJHL,38,Quebec Remparts,32
2007-08,18,14,8,19,0,QMJHL,32,Val-d\'Or Foreurs,33
2008-09,19,27,43,49,-7,QMJHL,64,Val-d\'Or Foreurs,76
2009-10,20,13,26,22,-4,QMJHL,25,Val-d\'Or Foreurs,35
2009-10,20,2,2,0,-2,AHL,6,Providence Bruins,2
2010-11,21,21,36,17,6,AHL,61,Providence Bruins,38
2011-12,22,11,40,15,-7,AHL,39,Providence Bruins,26
2012-13,23,11,8,15,4,AHL,60,2 Teams,26
2012-13,23,10,4,13,2,AHL,52,Providence Bruins,23
2012-13,23,1,4,2,2,AHL,8,Rockford IceHogs,3
