pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Medicine Hat Tigers,0,0,0,WHL,3,1984-85,16,0
23,Medicine Hat Tigers,11,0,20,WHL,21,1985-86,17,9
25,Medicine Hat Tigers,4,0,5,WHL,18,1986-87,18,1
23,Medicine Hat Tigers,1,0,1,M-Cup,5,1986-87,18,0
19,Medicine Hat Tigers,3,0,3,WHL,15,1987-88,19,0
6,Medicine Hat Tigers,1,0,2,M-Cup,5,1987-88,19,1
0,Utica Devils,3,0,3,AHL,4,1988-89,20,0
10,Utica Devils,1,0,1,AHL,5,1989-90,21,0
10,Kalamazoo Wings,1,0,2,IHL,5,1993-94,25,1
22,Kalamazoo Wings,14,0,19,IHL,15,1994-95,26,5
8,Michigan K-Wings,4,0,5,IHL,10,1995-96,27,1
0,Michigan K-Wings,0,0,1,IHL,4,1996-97,28,1
34,Houston Aeros,0,0,2,IHL,4,1997-98,29,2
2,Utah Grizzlies,0,0,0,IHL,3,1999-00,31,0
