pim,team,assists,plus_minus,points,league,games_played,year,age,goals
75,Calgary North Stars,50,0,75,AMHL,37,1984-85,16,25
104,Medicine Hat Tigers,60,0,81,WHL,72,1985-86,17,21
126,Medicine Hat Tigers,64,0,83,WHL,57,1986-87,18,19
110,Medicine Hat Tigers,35,0,51,WHL,61,1987-88,19,16
56,Utica Devils,21,0,37,AHL,75,1988-89,20,16
21,Utica Devils,13,0,23,AHL,38,1989-90,21,10
91,Utica Devils,63,0,96,AHL,77,1990-91,22,33
28,Utica Devils,30,0,42,AHL,33,1991-92,23,12
2,New Haven Senators,3,0,9,AHL,8,1992-93,24,6
188,Kalamazoo Wings,16,0,26,IHL,43,1993-94,25,10
140,Kalamazoo Wings,45,0,58,IHL,70,1994-95,26,13
127,Michigan K-Wings,20,0,34,IHL,61,1995-96,27,14
62,Michigan K-Wings,20,0,33,IHL,76,1996-97,28,13
56,Houston Aeros,26,12,35,IHL,65,1997-98,29,9
8,Manitoba Moose,5,4,6,IHL,13,1998-99,30,1
129,Utah Grizzlies,36,23,50,IHL,82,1999-00,31,14
46,2 Teams,5,-14,6,IHL,50,2000-01,32,1
12,Chicago Wolves,1,-9,2,IHL,24,2000-01,32,1
34,Utah Grizzlies,4,-5,4,IHL,26,2000-01,32,0
