pim,team,assists,plus_minus,points,league,games_played,year,age,goals
189,Regina Rangers,41,0,74,SBHL,41,2000-01,15,33
8,Regina Pat Canadians,3,0,7,SMHL,8,2000-01,15,4
34,Calgary Hitmen,9,-16,18,WHL,63,2001-02,16,9
14,Canada,6,0,9,U-17,6,2001-02,16,3
121,Calgary Hitmen,39,8,68,WHL,70,2002-03,17,29
10,Canada,2,6,4,WJ18-A,7,2002-03,17,2
97,Calgary Hitmen,47,32,75,WHL,49,2003-04,18,28
4,Canada,3,3,6,WJC-A,6,2003-04,18,3
102,Calgary Hitmen,25,22,54,WHL,51,2004-05,19,29
8,Canada,9,14,12,WJC-A,6,2004-05,19,3
36,Portland Pirates,25,5,33,AHL,17,2005-06,20,8
10,Canada,11,10,14,WC-A,9,2007-08,22,3
2,Canada,4,2,7,Olympics,7,2009-10,24,3
27,Canada,7,6,9,WC-A,8,2011-12,26,2
4,Canada,2,3,3,Olympics,6,2013-14,28,1
4,Canada,3,0,3,WCup,5,2016-17,31,0
