giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,70,0,19,0,0,170,29,0,4,984,BOS,0,0,"[{'link': '/awards/voting-2007.html#byng', 'name': 'Byng-59'}, {'link': '/awards/voting-2007.html#calder', 'name': 'Calder-11'}, {'link': '/awards/masterton.html#2007', 'name': None}]",6.5,10,18,-12,11,0,0,2006-07,0,14:04,1,12,0,14
30,NHL,82,3,20,187,372,213,37,11,2,1249,BOS,37,42.3,"[{'link': '/awards/voting-2008.html#byng', 'name': 'Byng-37'}]",8.9,14,18,-6,19,137,0,2007-08,17,15:14,5,28,0,16
33,NHL,70,6,21,45,400,232,60,6,7,1159,BOS,42,48.3,"[{'link': '/awards/voting-2009.html#AS', 'name': 'AS-13'}, {'link': '/awards/voting-2009.html#byng', 'name': 'Byng-9'}]",15.5,28,24,23,36,42,0,2008-09,16,16:34,8,16,0,17
46,NHL,70,5,22,63,526,297,55,13,8,1368,TOR,30,48.4,[],10.1,22,25,-8,30,59,0,2009-10,13,19:33,8,21,0,17
45,NHL,82,6,23,35,561,325,64,11,11,1611,TOR,45,40.7,"[{'link': '/awards/voting-2011.html#byng', 'name': 'Byng-39'}]",9.8,19,32,-20,32,24,1,2010-11,22,19:39,12,24,0,21
82,NHL,82,6,24,19,518,295,82,12,13,1645,TOR,39,32.1,"[{'link': '/awards/voting-2012.html#AS', 'name': 'AS-18'}, {'link': '/awards/voting-2012.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-2012.html#byng', 'name': 'Byng-16'}]",12.5,27,45,-10,37,9,0,2011-12,21,20:03,10,20,0,32
45,NHL,0,4,25,3,313,161,52,16,15,951,TOR,25,62.5,"[{'link': '/awards/voting-2013.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-2013.html#byng', 'name': 'Byng-18'}]",12.4,14,32,-3,20,5,0,2012-13,23,19:49,6,18,0,17
88,NHL,82,6,26,12,532,305,80,25,12,1695,TOR,37,14.3,"[{'link': '/awards/voting-2014.html#AS', 'name': 'AS-3'}]",12.1,29,43,-4,37,2,0,2013-14,30,20:40,8,27,0,31
64,NHL,82,4,27,3,496,280,61,18,17,1541,TOR,34,40.0,[],8.9,17,36,-34,25,2,0,2014-15,13,18:48,8,30,0,19
55,NHL,82,5,28,3,479,274,59,9,13,1507,PIT,26,40.0,[],9.5,22,33,9,26,2,0,2015-16,13,18:23,4,18,0,20
51,NHL,0,4,29,10,407,229,70,12,22,1471,PIT,15,33.3,"[{'link': '/awards/voting-2017.html#byng', 'name': 'Byng-44'}]",10.0,15,47,3,23,5,0,2016-17,15,17:56,8,20,0,25
