year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2003-04,16,31,8,18,0,U-17,32,U.S. National Team Development Program,49
2003-04,16,21,18,12,0,NAHL,30,U.S. National Team Development Program,33
2003-04,16,7,6,3,3,WJ18-A,6,United States,10
2004-05,17,41,16,32,0,U-18,31,U.S. National Team Development Program,73
2004-05,17,4,2,2,-1,WJC-A,7,United States,6
2004-05,17,11,21,14,0,NAHL,14,U.S. National Team Development Program,25
2004-05,17,9,2,7,10,WJ18-A,6,United States,16
2005-06,18,18,28,33,0,WCHA,39,University of Minnesota,51
2005-06,18,1,2,1,2,WC-A,7,United States,2
2005-06,18,1,2,10,0,WJC-A,7,United States,11
2006-07,19,1,2,0,0,AHL,2,Providence Bruins,1
2006-07,19,2,6,5,1,WC-A,7,United States,7
2007-08,20,6,6,4,4,WC-A,7,United States,10
2009-10,22,1,0,1,2,Olympics,6,United States,2
2013-14,26,5,4,3,6,Olympics,6,United States,8
