average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,NHL,21,1,12,-2,6,0,0,0,0,1983-84,PIT,0,1,[],0.0,,5
,0,0,0,NHL,23,0,2,-2,0,0,0,0,0,1985-86,PIT,0,0,[],0,,4
,5,1,0,NHL,24,1,32,-2,23,2,0,0,2,1986-87,PIT,2,3,[],8.7,,22
,16,1,0,NHL,25,4,20,3,56,2,2,0,8,1987-88,PIT,4,12,[],7.1,,21
,43,3,2,NHL,26,13,97,-22,153,10,5,0,13,1988-89,PIT,17,26,[],11.1,,0
,39,3,1,NHL,27,12,108,-7,110,19,2,0,5,1989-90,PIT,22,17,[],20.0,,76
,34,0,4,NHL,28,13,106,7,122,15,1,1,0,1990-91,PIT,20,14,[],16.4,,78
,26,3,1,NHL,29,14,58,-6,51,9,0,2,0,1991-92,PIT,10,16,[],19.6,,58
,20,2,0,NHL,30,11,39,-9,71,6,0,0,3,1992-93,NYR,6,14,[],8.5,,55
,6,0,2,NHL,31,3,8,-4,21,0,0,0,1,1993-94,TOT,2,4,[],9.5,,27
,1,0,0,NHL,31,1,8,-2,2,0,0,0,0,1993-94,NYR,0,1,[],0.0,,16
,5,0,2,NHL,31,2,0,-2,19,0,0,0,1,1993-94,OTT,2,3,[],10.5,,11
,7,0,0,NHL,32,3,20,-17,34,4,0,0,0,1994-95,OTT,4,3,[],11.8,,38
,2,0,0,NHL,33,1,14,-3,12,1,0,0,0,1995-96,OTT,1,1,[],8.3,,13
