pim,team,assists,plus_minus,points,league,games_played,year,age,goals
183,Hull Olympiques,14,0,16,QMJHL,61,1979-80,17,2
236,Hull Olympiques,13,0,17,QMJHL,66,1980-81,18,4
216,Hull Olympiques,20,0,24,QMJHL,60,1981-82,19,4
119,Sherbrooke Jets,1,0,1,AHL,36,1982-83,20,0
115,Fort Wayne Komets,9,0,10,IHL,34,1982-83,20,1
208,Sherbrooke Jets,7,0,10,AHL,77,1983-84,21,3
192,Sherbrooke Canadiens,4,0,6,AHL,50,1984-85,22,2
293,Sherbrooke Canadiens,12,0,14,AHL,64,1985-86,23,2
261,Sherbrooke Canadiens,11,0,26,AHL,70,1986-87,24,15
338,Sherbrooke Canadiens,21,0,29,AHL,76,1987-88,25,8
180,2 Teams,9,0,15,AHL,52,1988-89,26,6
89,Moncton Hawks,1,0,2,AHL,23,1988-89,26,1
91,Halifax Citadels,8,0,13,AHL,29,1988-89,26,5
132,Hershey Bears,1,0,2,AHL,28,1989-90,27,1
289,Fort Wayne Komets,9,0,16,IHL,66,1990-91,28,7
320,Fort Wayne Komets,3,0,11,IHL,60,1991-92,29,8
337,Fort Wayne Komets,6,0,11,IHL,52,1992-93,30,5
277,Fort Wayne Komets,6,0,10,IHL,47,1993-94,31,4
204,Fort Wayne Komets,2,0,2,IHL,43,1994-95,32,0
149,2 Teams,1,0,3,IHL,25,1995-96,33,2
39,Fort Wayne Komets,0,0,2,IHL,2,1995-96,33,2
110,Atlanta Knights,1,0,1,IHL,23,1995-96,33,0
