bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,4.89,0,0,OMJHL,0,16,0,0,0,0,0,0,71,0,1974-75,St. Catharines Black Hawks,0,0,0,0,15,871
0,0,0,5.86,0,0,OMJHL,0,17,0,0,0,0,0,0,193,0,1975-76,St. Catharines Black Hawks,0,0,0,0,39,1976
0,2,0,4.68,0,0,OMJHL,0,18,0,0,0,0,0,0,161,0,1976-77,Oshawa Generals,0,0,0,0,39,2063
0,0,0,4.72,0,0,OMJHL,0,19,0,0,0,0,0,0,246,0,1977-78,Niagara Falls Flyers,0,0,0,0,53,3128
0,1,0,3.40,0,0,IHL,0,20,0,0,0,0,0,0,100,0,1978-79,2 Teams,0,0,0,0,35,1765
0,0,0,3.31,0,0,IHL,0,20,0,0,0,0,0,0,58,0,1978-79,Saginaw Gears,0,0,0,0,21,1050
0,1,0,3.52,0,0,IHL,0,20,0,0,0,0,0,0,42,0,1978-79,Milwaukee Admirals,0,0,0,0,14,715
0,0,0,5.00,0,0,AHL,0,21,0,0,0,0,0,0,5,0,1979-80,Maine Mariners,1,0,0,0,1,60
0,0,0,3.78,0,0,IHL,0,21,0,0,0,0,0,0,178,0,1979-80,Saginaw Gears,0,0,0,0,52,2827
0,3,0,2.98,0,0,IHL,0,22,0,0,0,0,0,0,114,0,1980-81,Saginaw Gears,0,0,0,0,43,2298
0,2,0,3.28,0,0,AHL,0,23,0,0,0,0,0,0,104,0,1981-82,Maine Mariners,11,0,4,16,33,1900
0,2,0,3.36,0,0,AHL,0,24,0,0,0,0,0,0,110,0,1982-83,Maine Mariners,11,0,3,18,33,1966
0,0,0,3.67,0,0,AHL,0,26,0,0,0,0,0,0,15,0,1984-85,Hershey Bears,2,0,1,1,4,245
0,1,0,3.60,0,0,WEC-A,0,28,0,0,0,0,0,0,18,0,1986-87,Canada,3,0,1,1,5,300
