bad_start,shutouts,awards,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,good_starts,age,good_start_precentages,saves,pim,goals,games_started,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,goalie_point_share,assists,ties,wins,games_played,minutes
0,4,"[{'link': '/awards/voting-1983.html#calder', 'name': 'Calder-9'}, {'link': '/awards/voting-1983.html#vezina', 'name': 'Vezina-8'}]",2,2.52,0,0,NHL,0,24,0,0,2,0,0,0,59,0,1982-83,PHI,4,6.1,2,2,17,25,1407
0,2,"[{'link': '/awards/voting-1984.html#AS', 'name': 'AS-7'}]",2,3.14,17.76,1326,NHL,0,25,0,1176,10,0,0,89,150,.887,1983-84,PHI,13,8.4,2,7,28,48,2863
0,1,[],1,2.41,16.56,427,NHL,0,26,0,390,2,0,0,69,37,.913,1984-85,PHI,2,3.5,1,0,13,17,923
0,0,"[{'link': '/awards/nhl_all_star.html#1986', 'name': None}, {'link': '/awards/jennings.html#1986', 'name': None}, {'link': '/awards/voting-1986.html#vezina', 'name': 'Vezina-2'}]",1,0,43.67,1270,NHL,0,27,0,1154,8,0,0,0,116,0,1985-86,PHI,10,9.8,1,3,0,51,2728
0,0,"[{'link': '/awards/voting-1987.html#vezina', 'name': 'Vezina-5'}]",2,3.63,4.61,872,NHL,0,28,0,772,56,0,0,96,100,.885,1986-87,TOT,11,5.1,2,0,17,31,1654
0,0,"[{'link': '/awards/voting-1987.html#vezina', 'name': 'Vezina-5'}]",0,2.67,0,88,NHL,0,28,0,80,0,0,0,0,8,.909,1986-87,PHI,0,0.7,0,0,3,3,180
0,0,"[{'link': '/awards/voting-1987.html#vezina', 'name': 'Vezina-5'}]",2,3.74,2.05,784,NHL,0,28,0,692,56,0,0,98,92,.883,1986-87,NYR,11,4.4,2,0,14,28,1474
0,0,[],1,3.53,-1.24,697,NHL,0,29,0,612,6,0,0,101,85,.878,1987-88,NYR,11,3.7,1,3,8,25,1443
0,1,[],1,3.78,-6.61,791,NHL,0,30,0,689,6,0,0,107,102,.871,1988-89,NYR,14,3.7,1,4,9,30,1621
0,0,[],0,3.33,-2.80,355,NHL,0,31,0,310,0,0,0,107,45,.873,1989-90,NYR,7,1.7,0,1,5,15,812
