pim,team,assists,plus_minus,points,league,games_played,year,age,goals
20,Karpat Oulu U18,27,0,49,Fin-U18,31,2007-08,15,22
0,Suomi U20,3,0,7,Finland-2,6,2008-09,16,4
45,Karpat Oulu Jr.,44,0,66,Fin-Jr.,38,2008-09,16,22
0,Karpat Oulu,0,0,0,Finland,2,2008-09,16,0
0,Finland,11,0,13,WJ18-A,6,2008-09,16,2
0,Karpat,0,0,0,SM-liiga,2,2008-09,16,0
0,Suomi U20,0,0,0,Finland-2,1,2009-10,17,0
2,HIFK Helsinki,27,0,40,Finland,43,2009-10,17,13
4,Finland,9,0,13,WJ18-A,6,2009-10,17,4
2,HIFK Helsinki,27,11,40,SM-liiga,43,2009-10,17,13
14,HIFK Helsinki,28,0,36,Finland,39,2010-11,18,8
2,Finland,7,3,9,WC-A,9,2010-11,18,2
6,Finland,8,4,10,WJ18-A,6,2010-11,18,2
14,HIFK Helsinki,28,6,36,SM-liiga,39,2010-11,18,8
18,HIFK Helsinki,31,0,51,Finland,45,2011-12,19,20
0,Finland,9,4,11,WJC-A,7,2011-12,19,2
2,Finland,4,-1,5,WC-A,10,2011-12,19,1
18,HIFK Helsinki,31,20,51,SM-liiga,45,2011-12,19,20
8,Houston Aeros,18,-1,28,AHL,29,2012-13,20,10
0,Finland,2,1,3,WC-A,4,2012-13,20,1
4,Finland (all),4,3,7,Internationa,6,2013-14,21,3
4,Finland,4,3,7,Olympics,6,2013-14,21,3
2,Finland (all),8,6,12,Internationa,10,2015-16,23,4
2,Finland,8,6,12,WC,10,2015-16,23,4
0,Finland,0,-4,0,WCup,3,2016-17,24,0
4,Finland (all),0,1,1,Internationa,3,2016-17,24,1
