average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,3,0,0,NHL,20,0,4,-1,12,3,0,0,0,1971-72,MTL,3,0,[],25.0,,17
,2,0,0,NHL,21,1,2,-1,18,0,1,0,0,1972-73,MTL,1,1,[],5.6,,19
,31,3,0,NHL,22,8,17,-1,183,20,0,0,3,1973-74,TOT,20,11,[],10.9,,74
,13,1,0,NHL,22,4,13,1,62,7,0,0,2,1973-74,ATF,7,6,[],11.3,,33
,18,2,0,NHL,22,4,4,-2,121,13,0,0,1,1973-74,PIT,13,5,[],10.7,,41
,58,3,0,NHL,23,26,32,0,214,19,7,0,6,1974-75,PIT,26,32,[],12.1,,78
,34,2,0,NHL,24,9,35,-39,191,16,5,0,4,1975-76,TOT,21,13,[],11.0,,69
,10,2,0,NHL,24,2,14,-4,69,7,0,0,1,1975-76,PIT,7,3,[],10.1,,30
,24,0,0,NHL,24,7,21,-35,122,9,5,0,3,1975-76,KCS,14,10,[],11.5,,39
,23,1,0,NHL,25,6,10,-23,152,10,3,0,4,1976-77,CLR,13,10,[],8.6,,61
,46,2,0,NHL,26,18,18,-5,160,18,7,0,3,1977-78,TOT,25,21,[],15.6,,69
,12,0,0,NHL,26,5,10,-3,50,2,2,0,3,1977-78,CLR,4,8,[],8.0,,29
,34,2,0,NHL,26,13,8,-2,110,16,5,0,0,1977-78,CLE,21,13,[],19.1,,40
,2,0,0,NHL,27,1,4,-1,17,0,0,0,1,1978-79,TOT,0,2,[],0.0,,14
,0,0,0,NHL,27,0,0,0,0,0,0,0,0,1978-79,MNS,0,0,[],0,,1
,2,0,0,NHL,27,1,4,-1,17,0,0,0,1,1978-79,WSH,0,2,[],0.0,,13
