giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
16,NHL,49,0,22,39,130,80,21,23,5,614,VAN,12,38.1,[],11.3,8,12,1,9,24,0,2007-08,8,12:31,1,2,0,7
22,NHL,72,0,23,33,238,145,23,42,6,987,VAN,24,34.0,[],7.6,7,12,2,11,17,0,2008-09,18,13:43,4,24,0,6
16,NHL,82,4,24,15,347,217,53,64,10,1421,VAN,44,34.8,[],11.5,17,28,0,25,8,0,2009-10,19,17:20,8,48,0,18
14,NHL,70,5,25,39,329,197,39,38,4,1106,VAN,35,40.0,"[{'link': '/awards/voting-2011.html#byng', 'name': 'Byng-48'}]",7.6,12,24,8,15,26,1,2010-11,14,15:48,2,10,0,20
12,NHL,55,2,26,18,204,125,20,32,0,857,VAN,20,28.0,[],8.0,8,10,4,10,7,1,2011-12,13,15:35,1,18,0,10
18,NHL,46,1,27,33,139,79,22,18,2,728,VAN,17,34.0,[],12.7,6,12,2,10,17,0,2012-13,8,15:49,4,16,0,10
39,NHL,82,4,28,9,299,178,45,38,5,1421,TOR,26,43.8,[],10.7,12,26,-7,19,7,1,2013-14,24,17:20,6,22,1,20
28,NHL,57,1,29,3,213,123,23,7,1,844,CGY,24,0.0,[],9.8,12,11,-8,12,0,0,2014-15,13,14:49,0,8,0,10
11,NHL,29,0,30,4,87,53,5,12,0,358,CGY,8,42.9,[],7.5,4,1,-3,4,3,0,2015-16,7,12:20,0,8,0,1
1,NHL,4,0,31,1,5,3,0,3,0,36,ANA,0,0.0,[],0.0,0,0,-2,0,0,0,2016-17,0,8:55,0,0,0,0
