pim,team,assists,plus_minus,points,league,games_played,year,age,goals
24,Magog Cantonniers,24,0,43,QAAA,32,1993-94,16,19
24,Beauport Harfangs,28,31,40,QMJHL,71,1994-95,17,12
18,Beauport Harfangs,48,38,83,QMJHL,59,1995-96,18,35
66,2 Teams,78,31,117,QMJHL,62,1996-97,19,39
32,Beauport Harfangs,37,7,53,QMJHL,33,1996-97,19,16
34,Rimouski Oceanic,41,24,64,QMJHL,29,1996-97,19,23
28,Fredericton Canadiens,34,-1,51,AHL,56,1997-98,20,17
10,Springfield Falcons,18,8,26,AHL,33,1998-99,21,8
0,Long Beach Ice Dogs,0,0,0,IHL,1,1998-99,21,0
20,Lowell Lock Monsters,25,-5,40,AHL,65,1999-00,22,15
4,Lowell Lock Monsters,10,7,18,AHL,13,2000-01,23,8
20,HC Forst Bolzano,10,0,23,Italy,12,2004-05,27,13
