average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,37,1,0,NHL,19,11,16,6,66,11,3,0,12,1982-83,BUF,14,23,[],21.2,,43
,80,7,0,NHL,20,29,42,20,178,28,10,0,13,1983-84,BUF,38,42,[],21.3,,78
,61,2,0,NHL,21,18,54,-4,153,17,14,0,12,1984-85,BUF,31,30,[],20.3,,64
,87,3,0,NHL,22,32,61,3,225,24,12,0,19,1985-86,BUF,36,51,[],16.0,,80
,73,2,0,NHL,23,31,46,2,255,12,13,0,17,1986-87,BUF,25,48,[],9.8,,77
,78,5,0,NHL,24,34,112,1,253,15,15,0,14,1987-88,BUF,30,48,"[{'link': '/awards/voting-1988.html#AS', 'name': 'AS-13'}]",11.9,,0
,52,3,0,NHL,25,12,40,0,145,21,7,0,12,1988-89,BUF,28,24,[],19.3,,56
,82,3,0,NHL,26,21,42,6,206,22,18,0,21,1989-90,BUF,40,42,"[{'link': '/awards/voting-1990.html#AS', 'name': 'AS-4'}]",19.4,,73
,69,4,0,NHL,27,19,32,11,234,23,13,0,14,1990-91,BUF,36,33,"[{'link': '/awards/voting-1991.html#AS', 'name': 'AS-7'}]",15.4,,80
,91,2,0,NHL,28,27,71,-9,337,13,0,0,23,1991-92,BUF,41,50,"[{'link': '/awards/voting-1992.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-1992.html#byng', 'name': 'Byng-11'}]",12.2,,80
,99,4,0,NHL,29,23,56,4,310,22,0,0,22,1992-93,TOT,54,45,"[{'link': '/awards/voting-1993.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-1993.html#byng', 'name': 'Byng-11'}]",17.4,,83
,61,2,0,NHL,29,15,48,-8,171,9,20,0,17,1992-93,BUF,29,32,"[{'link': '/awards/voting-1993.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-1993.html#byng', 'name': 'Byng-11'}]",17.0,,52
,38,2,0,NHL,29,8,8,12,139,13,12,0,5,1992-93,TOR,25,13,"[{'link': '/awards/voting-1993.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-1993.html#byng', 'name': 'Byng-11'}]",18.0,,31
,99,8,5,NHL,30,24,98,22,333,27,21,0,22,1993-94,TOR,53,46,"[{'link': '/awards/voting-1994.html#AS', 'name': 'AS-3'}]",15.9,,83
,38,2,0,NHL,31,10,34,-7,168,14,8,0,6,1994-95,TOR,22,16,[],13.1,,48
,57,3,2,NHL,32,14,64,-9,241,12,14,1,14,1995-96,TOT,28,29,[],11.6,,76
,44,3,2,NHL,32,9,54,-11,200,6,12,1,14,1995-96,TOR,20,24,[],10.0,,61
,13,0,0,NHL,32,5,10,2,41,6,2,0,0,1995-96,NJD,8,5,[],19.5,,15
,61,2,1,NHL,33,29,48,38,233,22,4,0,5,1996-97,NJD,27,34,"[{'link': '/awards/voting-1997.html#selke', 'name': 'Selke-11'}]",11.6,,0
,48,2,0,NHL,34,22,26,19,180,10,4,0,12,1997-98,NJD,14,34,[],7.8,,75
15:32,28,3,0,NHL,35,9,20,1,110,11,4,0,4,1998-99,NJD,15,13,[],13.6,808,52
19:22,36,3,0,NHL,36,7,30,-20,233,12,8,0,9,1999-00,TOT,20,16,[],8.6,1491,77
19:50,33,2,0,NHL,36,6,28,-11,192,12,7,0,8,1999-00,BOS,19,14,[],9.9,1249,63
17:16,3,1,0,NHL,36,1,2,-9,41,0,1,0,1,1999-00,COL,1,2,[],2.4,242,14
12:00,33,4,0,NHL,37,6,32,0,119,12,8,0,7,2000-01,BUF,20,13,[],16.8,887,74
16:26,38,5,1,NHL,38,7,109,-12,161,11,9,1,9,2001-02,TBL,21,17,[],13.0,1347,82
16:27,34,3,0,NHL,39,1,34,-12,170,5,15,0,13,2002-03,TBL,20,14,"[{'link': '/awards/voting-2003.html#AS', 'name': 'AS-15'}]",11.8,1184,72
17:06,39,5,0,NHL,40,12,42,-9,165,11,10,0,6,2003-04,TBL,21,18,"[{'link': '/awards/voting-2004.html#byng', 'name': 'Byng-20'}, {'link': '/awards/voting-2004.html#selke', 'name': 'Selke-49'}]",12.7,1403,82
13:26,18,1,1,NHL,42,3,16,-13,81,1,4,1,8,2005-06,TBL,6,12,[],7.4,564,42
