year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1999-00,19,31,33,56,0,ON-Jr.A,49,Trenton Sting,87
2000-01,20,37,16,38,0,ON-Jr.A,47,Trenton Sting,75
2001-02,21,28,12,24,0,NCAA-3,32,Norwich University,52
2002-03,22,25,26,23,0,NCAA-3,29,Norwich University,48
2003-04,23,36,16,21,0,NCAA-3,28,Norwich University,57
2004-05,24,29,6,26,0,NCAA-3,26,Norwich University,55
2005-06,25,4,8,11,0,AHL,32,Wilkes-Barre Penguins,15
2005-06,25,31,32,25,0,ECHL,41,Wheeling Nailers,56
2006-07,26,16,24,16,1,AHL,55,Wilkes-Barre Penguins,32
2006-07,26,11,21,12,-1,ECHL,16,Wheeling Nailers,23
2007-08,27,22,58,32,14,AHL,76,Wilkes-Barre Penguins,54
2008-09,28,15,30,37,1,AHL,62,Bridgeport Sound Tigers,52
2009-10,29,18,28,25,11,Finland,42,Lukko Rauma,43
2010-11,30,16,24,39,1,Finland,60,Lukko Rauma,55
2011-12,31,14,34,28,0,Swiss,49,SCL Tigers Langnau,42
2012-13,32,7,30,34,0,Swiss,46,SCL Tigers Langnau,41
