year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2010-11,14,3,0,2,0,T1EHL U16,10,Boston Advantage U16,5
2011-12,15,16,0,28,0,USHS,29,Noble & Greenough School,44
2012-13,16,18,10,14,0,USHS,22,Noble & Greenough School,32
2012-13,16,6,0,3,0,MHSL U18,9,Cape Cod Whalers U18,9
2013-14,17,33,79,31,0,USDP,47,U.S. National U17 Team,64
2013-14,17,14,50,14,5,USHL,35,USNTDP Juniors,28
2013-14,17,10,4,8,0,WHC-17,6,USA U17,18
2013-14,17,1,4,2,0,USDP,8,U.S. National U18 Team,3
2014-15,18,4,10,13,17,USHL,20,USNTDP Juniors,17
2014-15,18,6,0,3,8,WJC-18,7,USA U18,9
2014-15,18,23,28,31,0,USDP,54,U.S. National U18 Team,54
2015-16,19,3,6,4,7,WJC-20,7,USA U20,7
2015-16,19,19,46,24,24,NCAA,37,Boston College,43
2016-17,20,7,4,1,5,WJC-20,7,USA U20,8
2016-17,20,16,46,17,8,NCAA,35,Boston College,33
2016-17,20,1,2,2,-5,AHL,3,Binghamton Senators,3
