year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1981-82,17,1,4,1,0,OHL,9,Windsor Spitfires,2
1983-84,19,0,0,1,0,OHL,2,Windsor Spitfires,1
1984-85,20,5,20,3,0,IHL,7,Salt Lake Golden Eagles,8
1989-90,25,13,0,13,0,Swiss-2,10,HC Davos,26
1990-91,26,10,0,15,0,Swiss-2,10,HC Lausanne,25
1991-92,27,4,4,9,0,Italy,7,HC Bolzano,13
1993-94,29,4,4,4,0,IHL,11,Cincinnati Cyclones,8
1994-95,30,9,8,9,0,IHL,10,Cincinnati Cyclones,18
1995-96,31,4,16,6,0,IHL,17,Cincinnati Cyclones,10
1996-97,32,2,26,4,0,WPHL,6,Austin Ice Bats,6
