pim,team,assists,plus_minus,points,league,games_played,year,age,goals
47,Hamilton Red Wings,7,0,16,OHA-Jr.,54,1968-69,18,9
79,2 Teams,28,0,43,OHA-Jr.,52,1969-70,19,15
32,Hamilton Red Wings,5,0,11,OHA-Jr.,21,1969-70,19,6
47,London Knights,23,0,32,OHA-Jr.,31,1969-70,19,9
44,Kansas City Blues,16,0,32,CHL,67,1970-71,20,16
34,Kansas City Blues,18,0,39,CHL,62,1971-72,21,21
22,Fort Worth Wings,16,0,26,CHL,23,1972-73,22,10
34,Denver Spurs,20,0,40,WHL,41,1973-74,23,20
8,Richmond Robins,4,0,7,AHL,15,1974-75,24,3
46,Philadelphia Firebirds,54,0,93,NAPro,66,1975-76,25,39
37,Philadelphia Firebirds,59,0,124,NAPro,74,1976-77,26,65
40,Philadelphia Firebirds,56,0,98,AHL,81,1977-78,27,42
27,Philadelphia Firebirds,31,0,74,AHL,80,1978-79,28,43
38,Syracuse Firebirds,41,0,75,AHL,77,1979-80,29,34
12,Klagenfurter AC,13,0,26,Austria,13,1980-81,30,13
4,Saginaw Gears,25,0,42,IHL,39,1980-81,30,17
35,Saginaw Gears,64,0,113,IHL,82,1981-82,31,49
6,Saginaw Gears,9,0,24,IHL,21,1982-83,32,15
0,Toledo Goaldiggers,3,0,3,IHL,5,1983-84,33,0
0,Petrolia Aces,31,0,53,OHA-Sr.,36,1985-86,35,22
8,Brantford Mott\'s Clamatos,16,0,20,OHA-Sr.,33,1986-87,36,4
