pim,team,assists,plus_minus,points,league,games_played,year,age,goals
5,Hamilton Red Wings,1,0,2,OHA-Jr.,5,1968-69,18,1
14,London Knights,11,0,16,OHA-Jr.,12,1969-70,19,5
0,Fort Worth Wings,0,0,0,CHL,3,1972-73,22,0
2,Richmond Robins,0,0,0,AHL,3,1974-75,24,0
4,Philadelphia Firebirds,17,0,32,NAPro,16,1975-76,25,15
4,Philadelphia Firebirds,5,0,6,NAPro,4,1976-77,26,1
2,Philadelphia Firebirds,0,0,0,AHL,4,1977-78,27,0
0,Syracuse Firebirds,1,0,2,AHL,4,1979-80,29,1
6,Saginaw Gears,9,0,17,IHL,13,1980-81,30,8
0,Saginaw Gears,9,0,21,IHL,14,1981-82,31,12
