pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,HC Olomouc,0,0,0,Czech,3,1992-93,17,0
54,Cape Breton Oilers,7,0,9,AHL,58,1994-95,19,2
0,HC Olomouc,4,0,5,CzRep,33,1995-96,20,1
4,HC Sparta Praha,0,0,0,EuroHL,3,1996-97,21,0
6,Czech Republic,1,0,1,WC-A,9,1996-97,21,0
36,2 Teams,6,0,11,CzRep,50,1996-97,21,5
8,HC Olomouc,1,0,1,CzRep,14,1996-97,21,0
28,HC Sparta Praha,5,0,10,CzRep,36,1996-97,21,5
0,HC Sparta Praha,0,0,0,CzRep,1,1997-98,22,0
29,Hamilton Bulldogs,14,0,16,AHL,53,1997-98,22,2
47,HC Sparta Praha,11,0,19,CzRep,52,1998-99,23,8
2,HC Sparta Praha,0,0,0,EuroHL,7,1998-99,23,0
0,Czech Republic,0,0,0,WC-A,12,1998-99,23,0
45,HC Sparta Praha,5,0,6,CzRep,51,1999-00,24,1
6,HC Sparta Praha,1,0,2,EuroHL,5,1999-00,24,1
2,Czech Republic,0,2,1,WC-A,9,1999-00,24,1
23,Houston Aeros,4,-3,4,AHL,39,2002-03,27,0
14,HIFK Helsinki,1,0,3,Finland,39,2003-04,28,2
6,HIFK Helsinki,0,0,0,Finland,8,2004-05,29,0
0,HIFK Helsinki,2,0,2,Finland,6,2005-06,30,0
42,Leksands IF,1,0,2,Sweden,38,2005-06,30,1
6,Leksands IF,2,0,2,Sweden-Q,8,2005-06,30,0
32,HC Sparta Praha,1,0,1,CzRep,41,2006-07,31,0
30,HC Rouen,18,0,20,France,26,2007-08,32,2
