pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Barrie Flyers,0,0,0,OHA-Jr.,3,1956-57,17,0
12,Barrie Flyers,3,0,3,OHA-Jr.,6,1958-59,19,0
14,Kingston Frontenacs,0,0,0,EPHL,5,1960-61,21,0
34,Hershey Bears,2,0,2,AHL,15,1962-63,23,0
12,Hershey Bears,0,0,0,AHL,6,1963-64,24,0
22,Hershey Bears,0,0,0,AHL,14,1964-65,25,0
6,Hershey Bears,0,0,0,AHL,3,1965-66,26,0
4,Hershey Bears,1,0,1,AHL,5,1967-68,28,0
14,Hershey Bears,5,0,7,AHL,11,1968-69,29,2
24,Hershey Bears,1,0,1,AHL,7,1969-70,30,0
