pim,team,assists,plus_minus,points,league,games_played,year,age,goals
23,Barrie Flyers,4,0,4,OHA-Jr.,34,1956-57,17,0
108,Barrie Flyers,22,0,30,OHA-Jr.,53,1958-59,19,8
72,Kingston Frontenacs,11,0,13,EPHL,62,1959-60,20,2
75,Kingston Frontenacs,11,0,15,EPHL,64,1960-61,21,4
87,North Bay/Kingston,7,0,9,EPHL,35,1961-62,22,2
94,Hershey Bears,17,0,17,AHL,72,1962-63,23,0
142,Hershey Bears,6,0,9,AHL,72,1963-64,24,3
114,Hershey Bears,13,0,16,AHL,66,1964-65,25,3
100,Hershey Bears,10,0,11,AHL,36,1965-66,26,1
86,Hershey Bears,15,0,20,AHL,65,1967-68,28,5
130,Hershey Bears,29,0,34,AHL,71,1968-69,29,5
80,Hershey Bears,25,0,30,AHL,72,1969-70,30,5
