average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
6:19,17,1,0,0,1,NHL,22,0,0,55,-2,9,0,1,0,0,0,0,1,2007-08,VAN,1,44,0,1,11.1,120,19,[]
8:08,76,4,2,0,12,NHL,23,2,0,145,-7,44,0.0,2,6,0,0,0,9,2008-09,TOT,2,85,2,1,4.5,391,48,[]
5:29,15,1,0,0,3,NHL,23,1,0,85,-5,6,0.0,0,2,0,0,0,3,2008-09,VAN,0,30,1,0,0.0,110,20,[]
10:02,61,3,2,0,9,NHL,23,1,0,60,-2,38,0.0,2,4,0,0,0,6,2008-09,ANA,2,55,1,1,5.3,281,28,[]
8:21,133,7,2,1,17,NHL,24,1,0,106,1,82,0.0,5,7,0,0,0,9,2009-10,ANA,6,124,1,10,7.3,626,75,[]
10:06,97,8,0,0,27,NHL,25,4,4,69,1,59,26.7,2,11,1,1,0,11,2010-11,TOR,3,105,5,15,5.1,505,50,[]
9:17,103,4,0,0,24,NHL,26,1,0,74,-8,56,0.0,2,1,0,1,0,10,2011-12,TOR,2,120,2,9,3.6,464,50,[]
7:31,48,2,0,0,13,NHL,27,1,5,123,-7,18,62.5,1,3,0,0,0,6,2012-13,TOT,1,87,1,7,5.6,293,39,[]
4:39,7,1,0,0,1,NHL,27,1,0,70,1,2,0.0,0,1,0,0,0,0,2012-13,TOR,0,22,1,0,0.0,56,12,[]
8:48,41,1,0,0,12,NHL,27,0,5,53,-8,16,71.4,1,2,0,0,0,6,2012-13,EDM,1,65,0,7,6.3,237,27,[]
7:09,77,5,0,0,15,NHL,28,3,2,94,-9,45,66.7,2,1,0,0,0,8,2013-14,TOT,2,146,3,4,4.4,400,56,[]
5:49,5,0,0,0,3,NHL,28,0,0,19,1,1,0,0,0,0,0,0,0,2013-14,EDM,0,25,0,0,0.0,47,8,[]
7:22,72,5,0,0,12,NHL,28,3,2,75,-10,44,66.7,2,1,0,0,0,8,2013-14,SJS,2,121,3,4,4.5,354,48,[]
8:12,24,0,0,0,7,NHL,29,0,4,22,0,11,57.1,0,3,0,0,0,1,2014-15,SJS,0,42,0,0,0.0,98,12,[]
7:48,89,5,0,0,25,NHL,30,3,3,90,-5,51,75.0,2,1,0,0,0,9,2015-16,TOT,2,176,3,12,3.9,453,58,[]
7:13,64,3,0,0,17,NHL,30,2,2,63,-3,37,66.7,1,1,0,0,0,7,2015-16,SJS,1,120,2,10,2.7,318,44,[]
9:39,25,2,0,0,8,NHL,30,1,1,27,-2,14,100.0,1,0,0,0,0,2,2015-16,MTL,1,56,1,2,7.1,135,14,[]
