giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
12,NHL,15,2,23,0,28,14,3,36,0,227,PHI,0,0,[],14.3,2,1,0,2,0,0,2012-13,24,15:08,0,34,0,1
1,NHL,1,0,25,0,3,2,0,2,0,10,PHI,0,0,[],0.0,0,0,-1,0,0,0,2014-15,0,10:26,0,10,0,0
