year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2004-05,16,10,6,2,0,Russia-3,28,Lokomotiv Yaroslavl 2,12
2005-06,17,29,14,6,0,Russia-3,29,Lokomotiv Yaroslavl 2,35
2005-06,17,0,2,0,0,Russia,2,Lokomotiv Yaroslavl,0
2006-07,18,16,52,9,0,Russia-3,30,Lokomotiv Yaroslavl 2,25
2006-07,18,0,4,0,0,Russia,17,Lokomotiv Yaroslavl,0
2007-08,19,4,4,0,0,Russia,22,Lokomotiv Yaroslavl,4
2008-09,20,0,0,0,0,KHL,2,Lokomotiv Yaroslavl,0
2008-09,20,15,12,13,3,AHL,69,Lowell Devils,28
2009-10,21,16,10,22,7,AHL,68,Lowell Devils,38
2010-11,22,8,11,17,-3,AHL,50,Albany Devils,25
