pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Dukla Jihlava,3,0,5,Czech,43,1992-93,18,2
0,Czech Republic,0,0,1,WJC-A,7,1992-93,18,1
10,Czech Republic,1,0,4,EJC-A,6,1992-93,18,3
49,Belleville Bulls,27,0,43,OHL,63,1993-94,19,16
61,Belleville Bulls,26,0,39,OHL,49,1994-95,20,13
87,P.E.I. Senators,19,0,26,AHL,74,1995-96,21,7
22,Worcester IceCats,15,0,16,AHL,44,1996-97,22,1
68,2 Teams,10,-3,12,IHL,51,1997-98,23,2
16,Detroit Vipers,3,-1,4,IHL,9,1997-98,23,1
52,Manitoba Moose,7,-2,8,IHL,42,1997-98,23,1
48,Grand Rapids Griffins,17,-4,25,IHL,46,1998-99,24,8
125,Cleveland Lumberjacks,27,-3,32,IHL,70,1999-00,25,5
124,Syracuse Crunch,43,5,65,AHL,68,2000-01,26,22
153,2 Teams,27,-7,36,AHL,77,2002-03,28,9
111,Syracuse Crunch,17,-12,23,AHL,56,2002-03,28,6
42,Binghamton Senators,10,5,13,AHL,21,2002-03,28,3
