league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,17,0,19,20,5,1,,NYI,[],5.0,1,4,13,1,0,1991-92,,0,9,0,3
NHL,75,2,20,62,24,2,,NYI,[],11.3,6,17,-1,7,1,1992-93,,0,67,2,13
NHL,74,1,21,59,14,4,,NYI,[],5.1,3,11,-5,3,0,1993-94,,0,70,2,5
NHL,26,0,22,56,13,3,,NYI,[],10.7,3,7,2,6,0,1994-95,,3,26,0,4
NHL,55,0,23,81,13,5,,NYI,[],3.7,2,10,-19,3,0,1995-96,,1,54,0,5
NHL,81,0,24,97,14,2,,NYI,[],3.1,2,11,-7,3,0,1996-97,,1,47,0,9
NHL,63,0,25,62,13,2,,NYI,[],3.2,1,11,-11,2,0,1997-98,,1,45,0,9
NHL,76,0,26,59,11,2,1655,TOT,[],3.4,1,9,-21,2,0,1998-99,21:46,1,41,0,7
NHL,59,0,26,37,9,1,1272,NYI,[],2.7,0,8,-19,1,0,1998-99,21:34,1,30,0,7
NHL,17,0,26,22,2,1,382,MTL,[],4.5,1,1,-2,1,0,1998-99,22:29,0,11,0,0
NHL,57,0,27,41,6,0,1013,MTL,[],0.0,0,6,-4,0,0,1999-00,17:47,0,22,0,6
NHL,76,0,28,55,14,0,1477,VAN,[],5.5,3,11,5,3,0,2000-01,19:26,0,46,1,10
NHL,81,0,29,48,11,1,1623,VAN,[],2.1,1,10,15,1,0,2001-02,20:02,0,50,0,9
NHL,61,0,30,35,1,0,1221,CBJ,[],0.0,0,1,-20,0,0,2002-03,20:01,0,46,0,1
NHL,77,0,31,35,4,1,1461,CBJ,[],0.0,0,4,-23,0,0,2003-04,18:59,0,44,0,3
