age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
24,,0.0,0,0,-1,NHL,6,0,1972-73,0,15,0,,0,0,,BUF,0
26,,0.0,0,1,-5,NHL,5,0,1974-75,0,13,0,,0,2,,VAN,1
27,,0.0,0,0,-1,NHL,2,0,1975-76,0,5,0,,0,2,,VAN,0
